epoch,train_loss,val_loss,val_nse,val_kge
1,1.2034225939045589,0.645095288910474,0.12070381261788843,0.09264339573477975
2,0.9462304572669827,0.5953069887050751,0.18856769230291381,0.1344337992240653
3,0.9205296844288928,0.628735695027987,0.14300271983239,0.1188840727635968
4,0.9219018842050449,0.6457786895753292,0.1197723051488675,0.2051644078698428
5,0.9097934248717242,0.6855172558567287,0.06560667905304507,0.05751244703177727
6,0.9148940063142157,0.6367143586141926,0.13212742417339662,0.11101932553548521
7,0.907690657459628,0.6270214505409927,0.14533933125284537,0.2625251599446985
8,0.9290956814070137,0.7130107243493032,0.028131757942681967,-0.1638721085164263
9,0.9037166292017157,0.642275882927502,0.12454680666775875,0.06521431069321515
10,0.9207128140391135,0.6295972411154529,0.141828389540407,0.09417103458848142
11,0.908587444858394,0.6322537628563613,0.13820742550960718,0.12082625500378186
12,0.9190072310269431,0.6352291538767265,0.1341518474393827,0.06366563022164251
