epoch,train_loss,val_loss,val_nse,val_kge
1,0.6519189334021596,0.5939696211343619,0.4060303788656381,0.40190684136863386
2,0.431077149777303,0.5298502743915221,0.4701497256084779,0.47033967200887683
3,0.38992578589766225,0.5352902510130385,0.4647097489869615,0.45181890031057026
4,0.382168478475157,0.5147317723391764,0.48526822766082356,0.4487669181910884
5,0.3681999707469051,0.49981237968047165,0.5001876203195283,0.48896687793870275
6,0.3440615208743679,0.4719684723314719,0.5280315276685281,0.5157554875149688
7,0.34867298920714,0.4712489001412432,0.5287510998587568,0.5074153190473265
8,0.3512744990037513,0.46211399934759356,0.5378860006524064,0.5248692311860175
9,0.3241262607094449,0.46402667519894525,0.5359733248010548,0.5384527491834863
10,0.3341056904821022,0.46228967808193777,0.5377103219180622,0.5500644940535555
11,0.32826205304955486,0.461187530045154,0.538812469954846,0.5570125323959899
12,0.3170696151512451,0.4593459484439488,0.5406540515560512,0.5679169260856273
13,0.32053498662374,0.4555727631221772,0.5444272368778228,0.5618963675031771
14,0.31179737705023175,0.46944402903357485,0.5305559709664251,0.5608104099192539
15,0.32739783643705594,0.4609387728493306,0.5390612271506694,0.56944674555568
16,0.31068841736904346,0.46056797395652205,0.539432026043478,0.5446067148237921
17,0.3017792310827666,0.46288432719844064,0.5371156728015594,0.5605944014758654
18,0.31261797568076277,0.45894764339379046,0.5410523566062095,0.5960198834559209
19,0.3140121534698368,0.4585428218716867,0.5414571781283133,0.5885719651117405
20,0.29700800668390304,0.45781913619297765,0.5421808638070224,0.5890872945025107
21,0.3157284875696099,0.446946798423704,0.553053201576296,0.6000688550906691
22,0.29557695863513395,0.46083883426290284,0.5391611657370972,0.5593300485142747
23,0.2988058558046862,0.4525871158459498,0.5474128841540502,0.573636143928376
24,0.3126211643748421,0.4604422639270068,0.5395577360729932,0.5727281587796851
25,0.29266775011751583,0.45924209281945105,0.540757907180549,0.5857268390273895
26,0.28670151201907484,0.4558534554609661,0.5441465445390339,0.5518789498952964
27,0.28330244142686234,0.45311651649497553,0.5468834835050245,0.6144129641811518
28,0.2915214308538232,0.4548209819144817,0.5451790180855183,0.5723829134246394
29,0.29071588087399564,0.4424575759473892,0.5575424240526108,0.5972715346872473
30,0.2880650990367553,0.4538443150084446,0.5461556849915554,0.568343985428067
31,0.301332742836103,0.4456606100029916,0.5543393899970084,0.587008283901747
32,0.2901325340539239,0.4544031427588362,0.5455968572411638,0.5859333108616038
33,0.2826012739157518,0.4607585307031832,0.5392414692968168,0.5763286509666492
34,0.2809708250354256,0.44939047012092725,0.5506095298790727,0.6432144372752502
35,0.2874877790359988,0.4443903618407985,0.5556096381592015,0.5696940278195572
36,0.2697367448439693,0.44189926025758786,0.5581007397424121,0.6054706591849233
37,0.26945674048804247,0.45060871515305967,0.5493912848469403,0.6033921850734426
38,0.28475343051616747,0.4472075636808317,0.5527924363191683,0.5858433723894345
39,0.2700503695284676,0.44843955988512263,0.5515604401148774,0.6127455426486756
40,0.28195981278761856,0.4523145944181717,0.5476854055818283,0.5887254243853193
41,0.2727126515326369,0.45341189892406564,0.5465881010759344,0.6085311531221715
42,0.26057123259912146,0.44656982441212745,0.5534301755878726,0.5686324218802326
43,0.25070854392782305,0.4435322238762104,0.5564677761237896,0.5889027835569485
44,0.2788346763190122,0.45267390687401887,0.5473260931259811,0.5834611539792611
45,0.2615575690696541,0.44190436909561415,0.5580956309043859,0.6068710591621785
46,0.26244103943833946,0.44938909778794245,0.5506109022120576,0.5837633374438276
