epoch,train_loss,val_loss,val_nse,val_kge
1,0.8528380400893418,0.33093849719407853,0.5489147705539621,0.5734303911931793
2,0.6170200436920315,0.27140581946024733,0.630060680748086,0.6329998915915147
3,0.5599749902515553,0.25622265419472806,0.6507560734467102,0.7372060577799266
4,0.5255563877992926,0.2272523528676522,0.69024402515077,0.6559239765908358
5,0.4941752148028429,0.2838940900677208,0.6130385735183528,0.4207546351519942
6,0.44621379324209104,0.21579221051730466,0.7058647267249514,0.593211001482221
7,0.37205323944065255,0.23593143922894189,0.6784139972766055,0.681204934794792
8,0.3985736349628675,0.27928360825263254,0.6193228710717525,0.5999421748919747
9,0.45019242699277034,0.17735524069141137,0.7582561911316579,0.7921301346084957
10,0.36970388968311013,0.255840652611295,0.6512767752944996,0.6378266040758889
11,0.3547854045768837,0.2509324598973722,0.6579668754411563,0.7570197303482256
12,0.3785405162701138,0.2725362223907887,0.6285198781241801,0.4898474791652623
13,0.3704407483816202,0.18414690478213047,0.7489988163183781,0.7039377188280187
14,0.2938947155560213,0.23244761558553056,0.6831626147576072,0.8216356746939651
15,0.2978533680244921,0.3946885318422083,0.46202037972985643,0.4393036466472676
16,0.3881894603330151,0.28843303534589454,0.6068517789787272,0.46766508516154426
17,0.3139150246777373,0.20764492731227466,0.7169698741824104,0.7648828086839204
18,0.3009162640029734,0.27326212587316384,0.6275304439261798,0.6433562674240284
19,0.29599051415809674,0.2685569362243993,0.6339438643317881,0.7529767111727592
