run_name,model,seq_len,forecast_horizon,window_stride,hidden_size,num_layers,nhead,dim_feedforward,dropout,batch_size,lr,loss,weight_decay,grad_clip,patience,min_delta,seed,split_strategy,split_stratify_attribute,train_basin_count,val_basin_count,test_basin_count,output_dir,checkpoint,status,mse,mae,rmse,nse,kge,best_basin_by_nse,worst_basin_by_nse
seq180_hidden064_batch064_lr0p001_drop0p1,transformer,180,1,180,64,2,4,128,0.1,64,0.001,mse,1e-05,1.0,10,0.0,42,stratified,aridity,30,10,10,output/transformer_MSE_T1/seq180_hidden064_batch064_lr0p001_drop0p1,output/transformer_MSE_T1/seq180_hidden064_batch064_lr0p001_drop0p1/best_model.pt,completed,10.034656770273408,1.3958841325711957,3.167752637166199,0.1307211909596997,0.49894061864627526,13310700,10258500
seq180_hidden064_batch064_lr0p001_drop0p2,transformer,180,1,180,64,2,4,128,0.2,64,0.001,mse,1e-05,1.0,10,0.0,42,stratified,aridity,30,10,10,output/transformer_MSE_T1/seq180_hidden064_batch064_lr0p001_drop0p2,output/transformer_MSE_T1/seq180_hidden064_batch064_lr0p001_drop0p2/best_model.pt,completed,8.72219894943074,1.1487680805824452,2.953336917696784,0.24441633744418234,0.638709302751924,13310700,10258500
seq180_hidden064_batch064_lr0p0001_drop0p1,transformer,180,1,180,64,2,4,128,0.1,64,0.0001,mse,1e-05,1.0,10,0.0,42,stratified,aridity,30,10,10,output/transformer_MSE_T1/seq180_hidden064_batch064_lr0p0001_drop0p1,output/transformer_MSE_T1/seq180_hidden064_batch064_lr0p0001_drop0p1/best_model.pt,completed,7.121484577785313,1.1557873443053128,2.668610982849563,0.38308247366118797,0.6321785125841836,13310700,10258500
seq180_hidden064_batch064_lr0p0001_drop0p2,transformer,180,1,180,64,2,4,128,0.2,64,0.0001,mse,1e-05,1.0,10,0.0,42,stratified,aridity,30,10,10,output/transformer_MSE_T1/seq180_hidden064_batch064_lr0p0001_drop0p2,output/transformer_MSE_T1/seq180_hidden064_batch064_lr0p0001_drop0p2/best_model.pt,completed,7.940698503175891,1.296366137586392,2.817924502745929,0.3121158903773087,0.5913811849150193,13310700,12048000
seq180_hidden064_batch128_lr0p001_drop0p1,transformer,180,1,180,64,2,4,128,0.1,128,0.001,mse,1e-05,1.0,10,0.0,42,stratified,aridity,30,10,10,output/transformer_MSE_T1/seq180_hidden064_batch128_lr0p001_drop0p1,output/transformer_MSE_T1/seq180_hidden064_batch128_lr0p001_drop0p1/best_model.pt,completed,8.97828142018297,1.3777517176376886,2.9963780502771957,0.22223251289613744,0.5635003619947125,13310700,10258500
seq180_hidden064_batch128_lr0p001_drop0p2,transformer,180,1,180,64,2,4,128,0.2,128,0.001,mse,1e-05,1.0,10,0.0,42,stratified,aridity,30,10,10,output/transformer_MSE_T1/seq180_hidden064_batch128_lr0p001_drop0p2,output/transformer_MSE_T1/seq180_hidden064_batch128_lr0p001_drop0p2/best_model.pt,completed,9.037062086975887,1.4117333177264064,3.00617066830476,0.2171404814301775,0.5247505071097264,13310700,10258500
seq180_hidden064_batch128_lr0p0001_drop0p1,transformer,180,1,180,64,2,4,128,0.1,128,0.0001,mse,1e-05,1.0,10,0.0,42,stratified,aridity,30,10,10,output/transformer_MSE_T1/seq180_hidden064_batch128_lr0p0001_drop0p1,output/transformer_MSE_T1/seq180_hidden064_batch128_lr0p0001_drop0p1/best_model.pt,completed,7.846183086077396,1.225736374251764,2.8011039049055992,0.32030353955079294,0.6296816261953029,13337000,12048000
seq180_hidden064_batch128_lr0p0001_drop0p2,transformer,180,1,180,64,2,4,128,0.2,128,0.0001,mse,1e-05,1.0,10,0.0,42,stratified,aridity,30,10,10,output/transformer_MSE_T1/seq180_hidden064_batch128_lr0p0001_drop0p2,output/transformer_MSE_T1/seq180_hidden064_batch128_lr0p0001_drop0p2/best_model.pt,completed,7.6761096329281475,1.2947463415937572,2.7705792955496054,0.33503660438674365,0.598943937394443,13310700,10258500
seq180_hidden128_batch032_lr0p001_drop0p1,transformer,180,1,180,128,2,4,128,0.1,32,0.001,mse,1e-05,1.0,10,0.0,42,stratified,aridity,30,10,10,output/transformer_MSE_T1/seq180_hidden128_batch032_lr0p001_drop0p1,output/transformer_MSE_T1/seq180_hidden128_batch032_lr0p001_drop0p1/best_model.pt,completed,9.40218346022653,1.2618077820880367,3.066298005776107,0.18551087219085405,0.5761983944193363,13337000,12048000
seq180_hidden128_batch032_lr0p001_drop0p2,transformer,180,1,180,128,2,4,128,0.2,32,0.001,mse,1e-05,1.0,10,0.0,42,stratified,aridity,30,10,10,output/transformer_MSE_T1/seq180_hidden128_batch032_lr0p001_drop0p2,output/transformer_MSE_T1/seq180_hidden128_batch032_lr0p001_drop0p2/best_model.pt,completed,8.545725469000654,1.2277058567496686,2.923307282685256,0.25970382165090744,0.6322746144316955,13310700,10258500
seq180_hidden128_batch032_lr0p0001_drop0p1,transformer,180,1,180,128,2,4,128,0.1,32,0.0001,mse,1e-05,1.0,10,0.0,42,stratified,aridity,30,10,10,output/transformer_MSE_T1/seq180_hidden128_batch032_lr0p0001_drop0p1,output/transformer_MSE_T1/seq180_hidden128_batch032_lr0p0001_drop0p1/best_model.pt,completed,7.545883127220151,1.138669089696643,2.7469770889507164,0.3463178215104503,0.6661470228578672,13310700,10258500
seq180_hidden128_batch032_lr0p0001_drop0p2,transformer,180,1,180,128,2,4,128,0.2,32,0.0001,mse,1e-05,1.0,10,0.0,42,stratified,aridity,30,10,10,output/transformer_MSE_T1/seq180_hidden128_batch032_lr0p0001_drop0p2,output/transformer_MSE_T1/seq180_hidden128_batch032_lr0p0001_drop0p2/best_model.pt,completed,8.103664140583247,1.2626458108941645,2.8466935452526756,0.29799855896846383,0.6346284358474639,13310700,10258500
seq180_hidden128_batch064_lr0p001_drop0p1,transformer,180,1,180,128,2,4,128,0.1,64,0.001,mse,1e-05,1.0,10,0.0,42,stratified,aridity,30,10,10,output/transformer_MSE_T1/seq180_hidden128_batch064_lr0p001_drop0p1,output/transformer_MSE_T1/seq180_hidden128_batch064_lr0p001_drop0p1/best_model.pt,completed,9.154060081213752,1.1031908490009077,3.025567728743442,0.20700521926630544,0.617662346356474,14308990,10258500
seq180_hidden128_batch064_lr0p001_drop0p2,transformer,180,1,180,128,2,4,128,0.2,64,0.001,mse,1e-05,1.0,10,0.0,42,stratified,aridity,30,10,10,output/transformer_MSE_T1/seq180_hidden128_batch064_lr0p001_drop0p2,output/transformer_MSE_T1/seq180_hidden128_batch064_lr0p001_drop0p2/best_model.pt,completed,8.126061353104667,1.3633597931167696,2.8506247303187187,0.29605834091495553,0.5357349508879298,13310700,10258500
seq180_hidden128_batch064_lr0p0001_drop0p1,transformer,180,1,180,128,2,4,128,0.1,64,0.0001,mse,1e-05,1.0,10,0.0,42,stratified,aridity,30,10,10,output/transformer_MSE_T1/seq180_hidden128_batch064_lr0p0001_drop0p1,output/transformer_MSE_T1/seq180_hidden128_batch064_lr0p0001_drop0p1/best_model.pt,completed,7.3874970599604985,1.2764707839881526,2.7179950441383256,0.36003843548540104,0.5947087448291026,13310700,10258500
seq180_hidden128_batch064_lr0p0001_drop0p2,transformer,180,1,180,128,2,4,128,0.2,64,0.0001,mse,1e-05,1.0,10,0.0,42,stratified,aridity,30,10,10,output/transformer_MSE_T1/seq180_hidden128_batch064_lr0p0001_drop0p2,output/transformer_MSE_T1/seq180_hidden128_batch064_lr0p0001_drop0p2/best_model.pt,completed,7.283632994785154,1.1356728388903665,2.698820667399958,0.36903593614184327,0.6473747960784768,13310700,10258500
seq180_hidden128_batch128_lr0p001_drop0p1,transformer,180,1,180,128,2,4,128,0.1,128,0.001,mse,1e-05,1.0,10,0.0,42,stratified,aridity,30,10,10,output/transformer_MSE_T1/seq180_hidden128_batch128_lr0p001_drop0p1,output/transformer_MSE_T1/seq180_hidden128_batch128_lr0p001_drop0p1/best_model.pt,completed,8.745973319907035,1.2559516094173055,2.9573591800636994,0.2423568194231437,0.6026680056811899,13310700,10258500
seq180_hidden128_batch128_lr0p001_drop0p2,transformer,180,1,180,128,2,4,128,0.2,128,0.001,mse,1e-05,1.0,10,0.0,42,stratified,aridity,30,10,10,output/transformer_MSE_T1/seq180_hidden128_batch128_lr0p001_drop0p2,output/transformer_MSE_T1/seq180_hidden128_batch128_lr0p001_drop0p2/best_model.pt,completed,8.3740668347642,1.121972461610361,2.8937979948096237,0.2745742070110322,0.6346525472262923,11468500,12092000
seq180_hidden128_batch128_lr0p0001_drop0p1,transformer,180,1,180,128,2,4,128,0.1,128,0.0001,mse,1e-05,1.0,10,0.0,42,stratified,aridity,30,10,10,output/transformer_MSE_T1/seq180_hidden128_batch128_lr0p0001_drop0p1,output/transformer_MSE_T1/seq180_hidden128_batch128_lr0p0001_drop0p1/best_model.pt,completed,7.36610022850758,1.1350694503280072,2.7140560474145667,0.36189199287041574,0.6562297420768437,13310700,10258500
seq180_hidden128_batch128_lr0p0001_drop0p2,transformer,180,1,180,128,2,4,128,0.2,128,0.0001,mse,1e-05,1.0,10,0.0,42,stratified,aridity,30,10,10,output/transformer_MSE_T1/seq180_hidden128_batch128_lr0p0001_drop0p2,output/transformer_MSE_T1/seq180_hidden128_batch128_lr0p0001_drop0p2/best_model.pt,completed,7.756539334244568,1.266471655261372,2.785056432865332,0.3280691677745694,0.6209312377527111,13310700,10258500
