epoch,train_loss,val_loss,val_nse,val_kge
1,0.7762696285637057,4.836384321062752,0.3417558837391158,0.20360982967213004
2,0.5166268697917351,16.65275607591265,0.6643756864298642,0.614916795182549
3,0.4435791272179315,42.160334122047,0.5960903857418554,0.5049480835364002
4,0.4099750260917508,29.819501366776027,0.6875468849982123,0.6151545806503839
5,0.37386863771307666,22.1131279034561,0.6327387529104975,0.5788646355106739
6,0.35677884956458944,7.578581880719474,0.7262187436140586,0.666082894721308
7,0.3502298775320814,50.46223363126262,0.6640776872130747,0.46365989620980563
8,0.3806572122786173,15.782579374849126,0.7023580592683707,0.6737739218696637
9,0.3739373788762845,18.274744282411724,0.7275414699274636,0.6050913541137763
10,0.38170132331812756,54.75883341157034,0.7192680357327097,0.6313534920217152
11,0.32780161204718483,20.63310552018412,0.7398428906137917,0.7361688767387579
