batch_size,best_val_loss_mean,best_val_loss_std,best_val_loss_max,best_val_loss_min,best_val_nse_mean,best_val_nse_std,best_val_nse_max,best_val_nse_min,best_val_kge_mean,best_val_kge_std,best_val_kge_max,best_val_kge_min,test_nse_mean,test_nse_std,test_nse_max,test_nse_min,test_kge_mean,test_kge_std,test_kge_max,test_kge_min,test_rmse_mean,test_rmse_std,test_rmse_max,test_rmse_min,test_mse_mean,test_mse_std,test_mse_max,test_mse_min,test_mae_mean,test_mae_std,test_mae_max,test_mae_min
32,0.3836346478030239,0.1614784234120865,0.855294431627327,0.1680268677893314,0.552266727197671,0.14589365142891256,0.7709712156011254,0.1621944287093445,0.6418460635966184,0.1513996672518194,0.8636025651840245,0.1540029964550012,0.34899882823085143,0.12799054623929595,0.5468828364145486,-0.023579709718241082,0.5661905381513956,0.1388076457926412,0.7569124707262596,0.1934575234308995,2.4620801973039725,0.2591204807401335,3.0406190021800197,1.9512884615238713,6.127583500171636,1.2837942757930434,9.245363916418219,3.8075266600761966,1.1762812258543336,0.1955803405878626,1.7970996712057028,0.8721513038979318
64,0.3708613839963073,0.14623605541261722,0.7503562156381344,0.1736499011380535,0.5671220980655016,0.12590492472603318,0.7633067460151954,0.2262473427941282,0.6621772509338714,0.1406676352656457,0.861257748767977,0.1860454885763804,0.3594629647941754,0.09954564093021168,0.5334737972925108,0.12826635175808798,0.5897775314873114,0.10763423082449584,0.7602757455859285,0.2675337503529085,2.447511544781358,0.23012491728792756,2.941097249514863,2.001867761227735,6.04216695861237,1.1302888524387522,8.650053031103893,4.007474533442943,1.1601537499483592,0.16711439889003715,1.5148185291971479,0.9095617964173672
128,0.3586361541164831,0.13160167925363023,0.716128754112957,0.1773552406914113,0.5801578506423565,0.1104255113544851,0.7582561911316579,0.2630421143862396,0.6854521625009831,0.11395118235949579,0.8527812254422527,0.3645760367744808,0.3224300948105147,0.1265370139283996,0.5284087378831007,-0.06302204486693253,0.5715717230536842,0.11015776703724846,0.7349952522698987,0.14909503763214016,2.5144949157841894,0.2662904917353322,3.0062340327918107,1.9906691895965916,6.392118002785085,1.3531315482935526,9.037443059915715,3.962763822409151,1.1875579658429587,0.17804774464735626,1.6200480457712678,0.8784346883810882
256,0.3516858619604106,0.12045520743864083,0.6551002680725094,0.1710272930374138,0.5873880381346385,0.09759996051747095,0.7668814897669448,0.2841217038845403,0.7060458668932634,0.09348868147159635,0.8430121836991533,0.3418024847664047,0.3232905655709864,0.11973698174138074,0.4934390359012658,0.05852985181450776,0.5942962639598294,0.10482994336349657,0.7461322769428429,0.2639976689522384,2.511339495734542,0.2320431521186541,2.920303821053566,2.0995327101788606,6.35954833677211,1.1698705793918196,8.528174407260058,4.4080376011109905,1.1736735325398289,0.17475534252138103,1.7122943019308043,0.9367268288932984
