epoch,train_loss,val_loss,val_nse,val_kge
1,0.4805414694313823,0.5402734786763772,0.4597265213236228,0.4112606289028725
2,0.37740405571187186,0.5072943292802585,0.4927056707197415,0.5012571973882594
3,0.3476515579541289,0.5059569424241379,0.4940430575758621,0.4414192157693091
4,0.33870042036587356,0.5121659675444211,0.4878340324555789,0.4829294811288002
5,0.3115500051122873,0.5134341783709059,0.4865658216290941,0.504465217012668
6,0.31231391504903266,0.46254670101203255,0.5374532989879675,0.543918885370438
7,0.31856033362608144,0.4805895592060725,0.5194104407939275,0.5276020510035027
8,0.302139553557847,0.47346005548998416,0.5265399445100158,0.466272952209
9,0.3015628999290777,0.4589084044276408,0.5410915955723592,0.5082698954669872
10,0.29175044720831134,0.4619193808308,0.5380806191692,0.5095491135770744
11,0.2905971628043671,0.4289686314512112,0.5710313685487888,0.5933220335430589
12,0.28902867394496035,0.43482488875767533,0.5651751112423247,0.6309648323694865
13,0.2783005517293223,0.4393465853888783,0.5606534146111217,0.5505816045739105
14,0.2604151799624095,0.44992079580075783,0.5500792041992422,0.6366000698342889
15,0.2797257065508297,0.4133938921122182,0.5866061078877818,0.5957760746687851
16,0.2562408517855878,0.41195643751156874,0.5880435624884313,0.6292952374600411
17,0.254428631106983,0.4320083568157871,0.5679916431842129,0.6197256728090903
18,0.24419799047783514,0.4305672108771059,0.5694327891228941,0.6035254504966965
19,0.24740936569069863,0.4079235941451542,0.5920764058548458,0.6327763432194926
20,0.23801309033555512,0.415990455790451,0.584009544209549,0.612768542651345
21,0.2458507854527319,0.4462146196985963,0.5537853803014037,0.6313625399754362
22,0.23070007174390939,0.4179749508859756,0.5820250491140244,0.6333467609774045
23,0.22766474310686463,0.40996552488031224,0.5900344751196878,0.6172768047695321
24,0.22831721869686813,0.41604462177081036,0.5839553782291896,0.6974752230582248
25,0.2256887919985745,0.41174422359004326,0.5882557764099567,0.666778824254594
26,0.2233718763361323,0.4261603716263609,0.5738396283736391,0.6499508335713198
27,0.21649803517925395,0.4198739160083622,0.5801260839916378,0.7076497862815132
28,0.21714665226191612,0.407760991762701,0.592239008237299,0.6591778707449567
29,0.225468501702315,0.42730880971364227,0.5726911902863577,0.5864831030651845
30,0.2069620403601098,0.41843499699511555,0.5815650030048845,0.6753444614748517
31,0.2078607255754252,0.42857130129952714,0.5714286987004729,0.6281712027663302
32,0.19342666118785595,0.4155143487922055,0.5844856512077945,0.6731391694563111
33,0.19975920534416272,0.39231877931950976,0.6076812206804902,0.6460340358846872
34,0.1940441746168186,0.42156710372848827,0.5784328962715117,0.6615955949830687
35,0.19428740352458376,0.4004278791685696,0.5995721208314304,0.6497877516134203
36,0.18972934840962588,0.4049844843107747,0.5950155156892253,0.708739777101696
37,0.193642204907274,0.41738017941638417,0.5826198205836158,0.6905779785254649
38,0.19052029829568815,0.392936432235933,0.607063567764067,0.6820057766469265
39,0.17294342587560657,0.4277581592998303,0.5722418407001697,0.6886204247012
40,0.18750944184339285,0.4138660146743737,0.5861339853256263,0.6730905947801396
41,0.17502483793932097,0.42144678408511616,0.5785532159148838,0.7374435216286356
42,0.17555702253238614,0.40557198378223536,0.5944280162177646,0.7206901911918351
43,0.16566849813736606,0.3989261896798608,0.6010738103201392,0.6400701165102577
