epoch,train_loss,val_loss,val_nse,val_kge
1,0.5512171465968998,0.7847333621828496,0.08207245921577899,-0.059406417610974094
2,0.4645553420226294,0.7070245432043943,0.17297102673397935,0.07234298453707666
3,0.42307030934078843,0.6611801364174744,0.22659658726893372,0.1452490336277068
4,0.390988200475616,0.6384667772617117,0.25316506127954497,0.19987090613569503
5,0.37179494317652007,0.6283191738973687,0.26503519452908786,0.23377834061015812
6,0.35640205961206683,0.6166631727158522,0.27866947562170963,0.2578059861719805
7,0.3437291761372621,0.6080884431783601,0.2886996406413207,0.27537226167314566
8,0.33865551458918086,0.5977777926178247,0.3007603505533891,0.2880744675645257
9,0.3309742634380228,0.5924176486216861,0.30703030455755265,0.299062853559358
10,0.3287714143162188,0.5887045308057981,0.3113736181231017,0.3114604843229055
11,0.31072897157329415,0.5823053778344843,0.3188588783468632,0.31880074948373294
12,0.30523755149803816,0.5769190160578498,0.32515953815945764,0.3267345934720939
13,0.29969976533628195,0.5693914961586354,0.333964710918746,0.33527565794198655
14,0.30165235330174084,0.5640463948938526,0.3402170222209092,0.3535692541268137
15,0.2927658242913554,0.5602997735309667,0.3445995995621074,0.34744328533470514
16,0.28684924449168564,0.555808222907431,0.34985350171134455,0.36461219740787354
17,0.27990588401060873,0.5447378446835847,0.36280282361547755,0.3696121921717007
18,0.27339853269154,0.546425551538687,0.3608287265051826,0.37475655521533147
19,0.2807523892722011,0.5462104466193322,0.36108031029530063,0.3732788160573024
20,0.271377510929637,0.5381110893244169,0.37055432766323726,0.3831944790950579
21,0.2656308672116048,0.5337984534006577,0.3755989642350922,0.39322948764416865
22,0.266615746420473,0.5323805967293659,0.37725749656233876,0.3915143855214108
23,0.2546813993005704,0.5280274481849134,0.38234948886219344,0.399644479767404
24,0.251045023024799,0.5222448808968025,0.3891135961188008,0.410399826823611
25,0.24828152828587083,0.5198027370106272,0.39197022791410985,0.4142799031343005
26,0.24407753147439865,0.5151672002517668,0.39739252585011864,0.41046735924653366
27,0.24991365856422967,0.5151195478930819,0.39744834097064274,0.411293964509847
28,0.24100195369049976,0.5085000646292788,0.40519133788205264,0.4249939605039973
29,0.24147626948538586,0.5018456956575147,0.4129751853599124,0.43540850818391774
30,0.2390521406217596,0.5005328025465378,0.4145108961277332,0.4346257234651212
31,0.23883799166452213,0.5015216768179246,0.413354165482831,0.42541843422532044
32,0.24827710419865695,0.4998844466993914,0.41526928360811666,0.4306573563663233
33,0.2335481216595142,0.49955553107005374,0.41565404788608595,0.44103378641949753
34,0.233138845776872,0.4953805661684617,0.4205376437437778,0.4392066234747085
35,0.22630578792282655,0.48953363707377795,0.4273769617502742,0.4473191896692579
36,0.22834664095920285,0.4881465918872328,0.4289994350336064,0.45392721297203364
37,0.2207244227568823,0.48404350805850255,0.4337989342124471,0.449499060118854
38,0.21901571921570007,0.4750216159557386,0.44435214763888853,0.46258155372403986
39,0.21702683922403063,0.4798265921802414,0.4387316361578081,0.45717792284236647
40,0.2134005407235007,0.477190611007459,0.441815002921207,0.45478192618228397
41,0.2128476282921133,0.47098045273363087,0.4490791756481689,0.47114375503913597
42,0.21310249301816003,0.4678218556328022,0.45277394189583775,0.48013396931112073
43,0.20942395376894454,0.4721738309873378,0.4476832899511388,0.45878192009372143
44,0.21461162083781393,0.46765359330671924,0.4529707295271881,0.4716923020417323
45,0.2050843522242106,0.46513821516467746,0.45591304458831705,0.4743724188717985
46,0.20265380722521412,0.46082335504434524,0.460960274034801,0.47763040636195875
47,0.2067769854213219,0.4530821888882364,0.4700153693358943,0.49364553046819426
48,0.1993210713114593,0.4479946259080487,0.47596646046125435,0.5019724057694157
49,0.1936856782293011,0.45370709288510536,0.4692844031807981,0.49082381909319817
50,0.19956415154170815,0.4468326191143954,0.4773256461929267,0.49608988393772324
51,0.19233653072016202,0.4416166900967558,0.48342693478022924,0.5091294547592061
52,0.1873266878714449,0.4432834158142825,0.4814773135939967,0.49041106874736073
