run_name,model,seq_len,forecast_horizon,window_stride,hidden_size,num_layers,nhead,dim_feedforward,dropout,batch_size,lr,loss,weight_decay,grad_clip,patience,min_delta,seed,split_strategy,split_stratify_attribute,train_basin_count,val_basin_count,test_basin_count,output_dir,checkpoint,status,mse,mae,rmse,nse,kge,best_basin_by_nse,worst_basin_by_nse
seq090_hidden032_batch064_lr0p003,lstm,90,1,90,32,1,4,128,0.1,64,0.003,nse,1e-05,1.0,10,0.0,42,stratified,aridity,30,10,10,outputs/sweeps_mse/seq090_hidden032_batch064_lr0p003,outputs/sweeps_mse/seq090_hidden032_batch064_lr0p003/best_model.pt,completed,5.601669717565237,1.0612255364067065,2.3667846791724076,0.45507099041861676,0.7059211411852224,13310700,12048000
seq090_hidden032_batch064_lr0p0005,lstm,90,1,90,32,1,4,128,0.1,64,0.0005,nse,1e-05,1.0,10,0.0,42,stratified,aridity,30,10,10,outputs/sweeps_mse/seq090_hidden032_batch064_lr0p0005,outputs/sweeps_mse/seq090_hidden032_batch064_lr0p0005/best_model.pt,completed,7.344170725756601,1.3863452544318944,2.7100130490011667,0.2855609342275498,0.5309681898751275,13310700,10258500
seq090_hidden032_batch128_lr0p001,lstm,90,1,90,32,1,4,128,0.1,128,0.001,nse,1e-05,1.0,10,0.0,42,stratified,aridity,30,10,10,outputs/sweeps_mse/seq090_hidden032_batch128_lr0p001,outputs/sweeps_mse/seq090_hidden032_batch128_lr0p001/best_model.pt,completed,6.345268622874201,1.2468680556437524,2.5189816638622444,0.382733877481523,0.6144392392194566,13310700,10258500
seq090_hidden032_batch128_lr0p003,lstm,90,1,90,32,1,4,128,0.1,128,0.003,nse,1e-05,1.0,10,0.0,42,stratified,aridity,30,10,10,outputs/sweeps_mse/seq090_hidden032_batch128_lr0p003,outputs/sweeps_mse/seq090_hidden032_batch128_lr0p003/best_model.pt,completed,6.912112922097026,1.302964897373065,2.6290897516245098,0.32759140780078533,0.5060976877028069,13310700,10258500
seq090_hidden032_batch128_lr0p0005,lstm,90,1,90,32,1,4,128,0.1,128,0.0005,nse,1e-05,1.0,10,0.0,42,stratified,aridity,30,10,10,outputs/sweeps_mse/seq090_hidden032_batch128_lr0p0005,outputs/sweeps_mse/seq090_hidden032_batch128_lr0p0005/best_model.pt,completed,6.106611914172528,1.135198057927864,2.471155987422188,0.40595034158238796,0.6422507849110821,11468500,12048000
seq090_hidden032_batch256_lr0p001,lstm,90,1,90,32,1,4,128,0.1,256,0.001,nse,1e-05,1.0,10,0.0,42,stratified,aridity,30,10,10,outputs/sweeps_mse/seq090_hidden032_batch256_lr0p001,outputs/sweeps_mse/seq090_hidden032_batch256_lr0p001/best_model.pt,completed,6.51372935361547,1.1190896669237755,2.552200884259597,0.3663460603154485,0.6546246457589757,13310700,12048000
seq090_hidden032_batch256_lr0p003,lstm,90,1,90,32,1,4,128,0.1,256,0.003,nse,1e-05,1.0,10,0.0,42,stratified,aridity,30,10,10,outputs/sweeps_mse/seq090_hidden032_batch256_lr0p003,outputs/sweeps_mse/seq090_hidden032_batch256_lr0p003/best_model.pt,completed,6.087295214098521,1.2111617976596205,2.467244457709556,0.40782946526701036,0.6353091978084258,13310700,10258500
seq090_hidden032_batch256_lr0p0005,lstm,90,1,90,32,1,4,128,0.1,256,0.0005,nse,1e-05,1.0,10,0.0,42,stratified,aridity,30,10,10,outputs/sweeps_mse/seq090_hidden032_batch256_lr0p0005,outputs/sweeps_mse/seq090_hidden032_batch256_lr0p0005/best_model.pt,completed,6.937876314755263,1.3251761940667472,2.6339848736762446,0.32508515149640416,0.5788372899310384,13310700,10258500
seq090_hidden064_batch032_lr0p001,lstm,90,1,90,64,1,4,128,0.1,32,0.001,nse,1e-05,1.0,10,0.0,42,stratified,aridity,30,10,10,outputs/sweeps_mse/seq090_hidden064_batch032_lr0p001,outputs/sweeps_mse/seq090_hidden064_batch032_lr0p001/best_model.pt,completed,7.313838502758392,1.278698221681862,2.7044109345213037,0.2885116451887808,0.5556515430421267,13310700,12048000
seq090_hidden064_batch032_lr0p003,lstm,90,1,90,64,1,4,128,0.1,32,0.003,nse,1e-05,1.0,10,0.0,42,stratified,aridity,30,10,10,outputs/sweeps_mse/seq090_hidden064_batch032_lr0p003,outputs/sweeps_mse/seq090_hidden064_batch032_lr0p003/best_model.pt,completed,5.984212240188418,1.0617602215383142,2.4462649570699444,0.41785735082788056,0.68230901123774,13310700,12048000
seq090_hidden064_batch032_lr0p0005,lstm,90,1,90,64,1,4,128,0.1,32,0.0005,nse,1e-05,1.0,10,0.0,42,stratified,aridity,30,10,10,outputs/sweeps_mse/seq090_hidden064_batch032_lr0p0005,outputs/sweeps_mse/seq090_hidden064_batch032_lr0p0005/best_model.pt,completed,7.499351295152601,1.2027141333446356,2.738494348205342,0.2704650077893891,0.5755478697681365,13310700,12048000
seq090_hidden064_batch064_lr0p001,lstm,90,1,90,64,1,4,128,0.1,64,0.001,nse,1e-05,1.0,10,0.0,42,stratified,aridity,30,10,10,outputs/sweeps_mse/seq090_hidden064_batch064_lr0p001,outputs/sweeps_mse/seq090_hidden064_batch064_lr0p001/best_model.pt,completed,6.9374581340326165,1.2360081902784412,2.6339054907176562,0.3251258320110556,0.5558013879172743,13310700,10258500
seq090_hidden064_batch064_lr0p003,lstm,90,1,90,64,1,4,128,0.1,64,0.003,nse,1e-05,1.0,10,0.0,42,stratified,aridity,30,10,10,outputs/sweeps_mse/seq090_hidden064_batch064_lr0p003,outputs/sweeps_mse/seq090_hidden064_batch064_lr0p003/best_model.pt,completed,6.404158954340944,1.1392313079493679,2.530643980164129,0.37700504097060505,0.606601177612099,11468500,10258500
seq090_hidden064_batch064_lr0p0005,lstm,90,1,90,64,1,4,128,0.1,64,0.0005,nse,1e-05,1.0,10,0.0,42,stratified,aridity,30,10,10,outputs/sweeps_mse/seq090_hidden064_batch064_lr0p0005,outputs/sweeps_mse/seq090_hidden064_batch064_lr0p0005/best_model.pt,completed,5.8085448538534,1.2061633825404625,2.4100922915634166,0.4349462296225587,0.6167576434422919,13310700,10258500
seq090_hidden064_batch128_lr0p001,lstm,90,1,90,64,1,4,128,0.1,128,0.001,nse,1e-05,1.0,10,0.0,42,stratified,aridity,30,10,10,outputs/sweeps_mse/seq090_hidden064_batch128_lr0p001,outputs/sweeps_mse/seq090_hidden064_batch128_lr0p001/best_model.pt,completed,6.857263819359218,1.2791127872590042,2.6186377793347475,0.3329271146057793,0.5695828190716419,13310700,10258500
seq090_hidden064_batch128_lr0p003,lstm,90,1,90,64,1,4,128,0.1,128,0.003,nse,1e-05,1.0,10,0.0,42,stratified,aridity,30,10,10,outputs/sweeps_mse/seq090_hidden064_batch128_lr0p003,outputs/sweeps_mse/seq090_hidden064_batch128_lr0p003/best_model.pt,completed,5.876696161050501,1.1068862225613714,2.424189794766594,0.42831648774110864,0.6612455225002456,13310700,10258500
seq090_hidden064_batch128_lr0p0005,lstm,90,1,90,64,1,4,128,0.1,128,0.0005,nse,1e-05,1.0,10,0.0,42,stratified,aridity,30,10,10,outputs/sweeps_mse/seq090_hidden064_batch128_lr0p0005,outputs/sweeps_mse/seq090_hidden064_batch128_lr0p0005/best_model.pt,completed,7.298456572738782,1.3446354525722723,2.7015655780933363,0.29000799544034106,0.49454613500013644,13310700,10258500
seq090_hidden064_batch256_lr0p001,lstm,90,1,90,64,1,4,128,0.1,256,0.001,nse,1e-05,1.0,10,0.0,42,stratified,aridity,30,10,10,outputs/sweeps_mse/seq090_hidden064_batch256_lr0p001,outputs/sweeps_mse/seq090_hidden064_batch256_lr0p001/best_model.pt,completed,6.639083197083555,1.2290149530458327,2.5766418449376225,0.354151670211711,0.5844838977734608,11468500,12048000
seq090_hidden064_batch256_lr0p003,lstm,90,1,90,64,1,4,128,0.1,256,0.003,nse,1e-05,1.0,10,0.0,42,stratified,aridity,30,10,10,outputs/sweeps_mse/seq090_hidden064_batch256_lr0p003,outputs/sweeps_mse/seq090_hidden064_batch256_lr0p003/best_model.pt,completed,6.279528114264362,1.1237188747292024,2.505898664005463,0.3891290974877655,0.6435808300964594,13337000,12048000
seq090_hidden064_batch256_lr0p0005,lstm,90,1,90,64,1,4,128,0.1,256,0.0005,nse,1e-05,1.0,10,0.0,42,stratified,aridity,30,10,10,outputs/sweeps_mse/seq090_hidden064_batch256_lr0p0005,outputs/sweeps_mse/seq090_hidden064_batch256_lr0p0005/best_model.pt,completed,5.91886364528312,1.1091794303953904,2.432871481456248,0.42421444556833177,0.6619168837861713,13310700,12048000
seq090_hidden128_batch032_lr0p001,lstm,90,1,90,128,1,4,128,0.1,32,0.001,nse,1e-05,1.0,10,0.0,42,stratified,aridity,30,10,10,outputs/sweeps_mse/seq090_hidden128_batch032_lr0p001,outputs/sweeps_mse/seq090_hidden128_batch032_lr0p001/best_model.pt,completed,7.040104669762793,1.1812820436107836,2.653319556661578,0.31514040304565105,0.5727469191814077,13337000,12048000
seq090_hidden128_batch032_lr0p003,lstm,90,1,90,128,1,4,128,0.1,32,0.003,nse,1e-05,1.0,10,0.0,42,stratified,aridity,30,10,10,outputs/sweeps_mse/seq090_hidden128_batch032_lr0p003,outputs/sweeps_mse/seq090_hidden128_batch032_lr0p003/best_model.pt,completed,6.349430312771591,1.0837987035077292,2.519807594395173,0.38232902934367974,0.663082414686491,13337000,12048000
seq090_hidden128_batch032_lr0p0005,lstm,90,1,90,128,1,4,128,0.1,32,0.0005,nse,1e-05,1.0,10,0.0,42,stratified,aridity,30,10,10,outputs/sweeps_mse/seq090_hidden128_batch032_lr0p0005,outputs/sweeps_mse/seq090_hidden128_batch032_lr0p0005/best_model.pt,completed,6.80879093603823,1.2375917942074999,2.6093660026984007,0.33764254440286856,0.5961935325189898,13310700,10258500
seq090_hidden128_batch064_lr0p001,lstm,90,1,90,128,1,4,128,0.1,64,0.001,nse,1e-05,1.0,10,0.0,42,stratified,aridity,30,10,10,outputs/sweeps_mse/seq090_hidden128_batch064_lr0p001,outputs/sweeps_mse/seq090_hidden128_batch064_lr0p001/best_model.pt,completed,6.467576496838276,1.173765239844728,2.5431430350726,0.37083579851869963,0.6395854153966178,13310700,12048000
seq090_hidden128_batch064_lr0p003,lstm,90,1,90,128,1,4,128,0.1,64,0.003,nse,1e-05,1.0,10,0.0,42,stratified,aridity,30,10,10,outputs/sweeps_mse/seq090_hidden128_batch064_lr0p003,outputs/sweeps_mse/seq090_hidden128_batch064_lr0p003/best_model.pt,completed,6.912683660089681,1.2246511455045521,2.6291982922727,0.327535886553595,0.5446702098140939,11468500,10258500
seq090_hidden128_batch064_lr0p0005,lstm,90,1,90,128,1,4,128,0.1,64,0.0005,nse,1e-05,1.0,10,0.0,42,stratified,aridity,30,10,10,outputs/sweeps_mse/seq090_hidden128_batch064_lr0p0005,outputs/sweeps_mse/seq090_hidden128_batch064_lr0p0005/best_model.pt,completed,7.046512621976533,1.2643319723530257,2.6545268169631537,0.3145170390793093,0.534971004587576,13310700,12048000
seq090_hidden128_batch128_lr0p001,lstm,90,1,90,128,1,4,128,0.1,128,0.001,nse,1e-05,1.0,10,0.0,42,stratified,aridity,30,10,10,outputs/sweeps_mse/seq090_hidden128_batch128_lr0p001,outputs/sweeps_mse/seq090_hidden128_batch128_lr0p001/best_model.pt,completed,5.475455207381868,1.149533564431444,2.33996906120185,0.46734910596215806,0.6703597719353981,13310700,10258500
seq090_hidden128_batch128_lr0p003,lstm,90,1,90,128,1,4,128,0.1,128,0.003,nse,1e-05,1.0,10,0.0,42,stratified,aridity,30,10,10,outputs/sweeps_mse/seq090_hidden128_batch128_lr0p003,outputs/sweeps_mse/seq090_hidden128_batch128_lr0p003/best_model.pt,completed,8.535929683899896,1.372393016044374,2.921631339491671,0.16962692500091536,0.45643906850537297,13310700,10258500
seq090_hidden128_batch128_lr0p0005,lstm,90,1,90,128,1,4,128,0.1,128,0.0005,nse,1e-05,1.0,10,0.0,42,stratified,aridity,30,10,10,outputs/sweeps_mse/seq090_hidden128_batch128_lr0p0005,outputs/sweeps_mse/seq090_hidden128_batch128_lr0p0005/best_model.pt,completed,6.086974219059617,1.1285728737904097,2.4671794055276193,0.4078606915829929,0.6780184314394377,13310700,10258500
seq090_hidden128_batch256_lr0p001,lstm,90,1,90,128,1,4,128,0.1,256,0.001,nse,1e-05,1.0,10,0.0,42,stratified,aridity,30,10,10,outputs/sweeps_mse/seq090_hidden128_batch256_lr0p001,outputs/sweeps_mse/seq090_hidden128_batch256_lr0p001/best_model.pt,completed,6.400388934257458,1.1470705714086367,2.5298989968489765,0.3773717875682764,0.6667106962248217,13310700,12048000
seq090_hidden128_batch256_lr0p003,lstm,90,1,90,128,1,4,128,0.1,256,0.003,nse,1e-05,1.0,10,0.0,42,stratified,aridity,30,10,10,outputs/sweeps_mse/seq090_hidden128_batch256_lr0p003,outputs/sweeps_mse/seq090_hidden128_batch256_lr0p003/best_model.pt,completed,6.734414187918122,1.1860947248654845,2.5950749869547356,0.3448778955985815,0.6410179041214084,14308990,12048000
seq090_hidden128_batch256_lr0p0005,lstm,90,1,90,128,1,4,128,0.1,256,0.0005,nse,1e-05,1.0,10,0.0,42,stratified,aridity,30,10,10,outputs/sweeps_mse/seq090_hidden128_batch256_lr0p0005,outputs/sweeps_mse/seq090_hidden128_batch256_lr0p0005/best_model.pt,completed,6.222933538813046,1.1272813827952535,2.4945808342912135,0.3946346034356901,0.6343599021212281,13310700,12048000
seq090_hidden256_batch032_lr0p001,lstm,90,1,90,256,1,4,128,0.1,32,0.001,nse,1e-05,1.0,10,0.0,42,stratified,aridity,30,10,10,outputs/sweeps_mse/seq090_hidden256_batch032_lr0p001,outputs/sweeps_mse/seq090_hidden256_batch032_lr0p001/best_model.pt,completed,7.1288914749178725,1.0940030221270778,2.6699984035421953,0.30650324515586347,0.6328204146009673,13310700,10258500
seq090_hidden256_batch032_lr0p003,lstm,90,1,90,256,1,4,128,0.1,32,0.003,nse,1e-05,1.0,10,0.0,42,stratified,aridity,30,10,10,outputs/sweeps_mse/seq090_hidden256_batch032_lr0p003,outputs/sweeps_mse/seq090_hidden256_batch032_lr0p003/best_model.pt,completed,10.132117188551504,1.4228771676406302,3.1830986771621617,0.014350209330138086,0.34784321716111644,11468500,12048000
seq090_hidden256_batch032_lr0p0005,lstm,90,1,90,256,1,4,128,0.1,32,0.0005,nse,1e-05,1.0,10,0.0,42,stratified,aridity,30,10,10,outputs/sweeps_mse/seq090_hidden256_batch032_lr0p0005,outputs/sweeps_mse/seq090_hidden256_batch032_lr0p0005/best_model.pt,completed,8.762552170346119,1.286661492066453,2.960160835215904,0.14758114698926794,0.44902484845643365,13310700,12048000
seq090_hidden256_batch064_lr0p001,lstm,90,1,90,256,1,4,128,0.1,64,0.001,nse,1e-05,1.0,10,0.0,42,stratified,aridity,30,10,10,outputs/sweeps_mse/seq090_hidden256_batch064_lr0p001,outputs/sweeps_mse/seq090_hidden256_batch064_lr0p001/best_model.pt,completed,8.157955848148081,1.2877037540039724,2.856213550865565,0.20639612389139128,0.47177309831685765,13310700,12048000
seq090_hidden256_batch064_lr0p003,lstm,90,1,90,256,1,4,128,0.1,64,0.003,nse,1e-05,1.0,10,0.0,42,stratified,aridity,30,10,10,outputs/sweeps_mse/seq090_hidden256_batch064_lr0p003,outputs/sweeps_mse/seq090_hidden256_batch064_lr0p003/best_model.pt,completed,7.043329542447256,1.1239783148363758,2.6539271923787315,0.3148266882487111,0.6174569484830084,11468500,12048000
seq090_hidden256_batch064_lr0p0005,lstm,90,1,90,256,1,4,128,0.1,64,0.0005,nse,1e-05,1.0,10,0.0,42,stratified,aridity,30,10,10,outputs/sweeps_mse/seq090_hidden256_batch064_lr0p0005,outputs/sweeps_mse/seq090_hidden256_batch064_lr0p0005/best_model.pt,completed,6.34796392826981,1.1730711970571188,2.5195166060714524,0.3824716788561483,0.638300753325846,13310700,12048000
seq090_hidden256_batch128_lr0p001,lstm,90,1,90,256,1,4,128,0.1,128,0.001,nse,1e-05,1.0,10,0.0,42,stratified,aridity,30,10,10,outputs/sweeps_mse/seq090_hidden256_batch128_lr0p001,outputs/sweeps_mse/seq090_hidden256_batch128_lr0p001/best_model.pt,completed,6.474331401534024,1.128911706771916,2.5444707507719606,0.3701786831028927,0.6721562396374268,13310700,12048000
seq090_hidden256_batch128_lr0p003,lstm,90,1,90,256,1,4,128,0.1,128,0.003,nse,1e-05,1.0,10,0.0,42,stratified,aridity,30,10,10,outputs/sweeps_mse/seq090_hidden256_batch128_lr0p003,outputs/sweeps_mse/seq090_hidden256_batch128_lr0p003/best_model.pt,completed,6.214185736704047,1.1256822558281654,2.4928268565433997,0.39548558740647344,0.6554588061236506,13310700,10258500
seq090_hidden256_batch128_lr0p0005,lstm,90,1,90,256,1,4,128,0.1,128,0.0005,nse,1e-05,1.0,10,0.0,42,stratified,aridity,30,10,10,outputs/sweeps_mse/seq090_hidden256_batch128_lr0p0005,outputs/sweeps_mse/seq090_hidden256_batch128_lr0p0005/best_model.pt,completed,7.321408297123262,1.2841333855561727,2.7058100999743613,0.2877752575126119,0.6267428369059475,11468500,12048000
seq090_hidden256_batch256_lr0p001,lstm,90,1,90,256,1,4,128,0.1,256,0.001,nse,1e-05,1.0,10,0.0,42,stratified,aridity,30,10,10,outputs/sweeps_mse/seq090_hidden256_batch256_lr0p001,outputs/sweeps_mse/seq090_hidden256_batch256_lr0p001/best_model.pt,completed,6.833688885632565,1.2207544886235624,2.6141325302349467,0.33522047818027356,0.5727871357359181,11468500,12048000
seq090_hidden256_batch256_lr0p003,lstm,90,1,90,256,1,4,128,0.1,256,0.003,nse,1e-05,1.0,10,0.0,42,stratified,aridity,30,10,10,outputs/sweeps_mse/seq090_hidden256_batch256_lr0p003,outputs/sweeps_mse/seq090_hidden256_batch256_lr0p003/best_model.pt,completed,6.786727715668945,1.3220055281142171,2.605134874755805,0.3397888488853178,0.5365823713158759,11468500,10258500
seq090_hidden256_batch256_lr0p0005,lstm,90,1,90,256,1,4,128,0.1,256,0.0005,nse,1e-05,1.0,10,0.0,42,stratified,aridity,30,10,10,outputs/sweeps_mse/seq090_hidden256_batch256_lr0p0005,outputs/sweeps_mse/seq090_hidden256_batch256_lr0p0005/best_model.pt,completed,6.357584899155504,1.171355525840487,2.521425172230083,0.38153575324819744,0.6702134708677164,11468500,10258500
seq120_hidden032_batch032_lr0p001,lstm,120,1,120,32,1,4,128,0.1,32,0.001,nse,1e-05,1.0,10,0.0,42,stratified,aridity,30,10,10,outputs/sweeps_mse/seq120_hidden032_batch032_lr0p001,outputs/sweeps_mse/seq120_hidden032_batch032_lr0p001/best_model.pt,completed,5.452415751757063,1.159363812991551,2.3350408458434004,0.45051732539444533,0.5996541658631618,11468500,10258500
seq120_hidden032_batch032_lr0p003,lstm,120,1,120,32,1,4,128,0.1,32,0.003,nse,1e-05,1.0,10,0.0,42,stratified,aridity,30,10,10,outputs/sweeps_mse/seq120_hidden032_batch032_lr0p003,outputs/sweeps_mse/seq120_hidden032_batch032_lr0p003/best_model.pt,completed,5.585325684417893,1.1780286449023656,2.3633293643540023,0.43712294965254006,0.5711245027632823,11468500,10258500
seq120_hidden032_batch032_lr0p0005,lstm,120,1,120,32,1,4,128,0.1,32,0.0005,nse,1e-05,1.0,10,0.0,42,stratified,aridity,30,10,10,outputs/sweeps_mse/seq120_hidden032_batch032_lr0p0005,outputs/sweeps_mse/seq120_hidden032_batch032_lr0p0005/best_model.pt,completed,5.331952976910553,1.0589357899938312,2.3091022014866627,0.46265730347512213,0.6456071449354286,11468500,10258500
seq120_hidden032_batch064_lr0p001,lstm,120,1,120,32,1,4,128,0.1,64,0.001,nse,1e-05,1.0,10,0.0,42,stratified,aridity,30,10,10,outputs/sweeps_mse/seq120_hidden032_batch064_lr0p001,outputs/sweeps_mse/seq120_hidden032_batch064_lr0p001/best_model.pt,completed,5.517983388115602,1.1601764503887722,2.3490388221814476,0.4439095607201825,0.6218224993306319,11468500,10258500
seq120_hidden032_batch064_lr0p003,lstm,120,1,120,32,1,4,128,0.1,64,0.003,nse,1e-05,1.0,10,0.0,42,stratified,aridity,30,10,10,outputs/sweeps_mse/seq120_hidden032_batch064_lr0p003,outputs/sweeps_mse/seq120_hidden032_batch064_lr0p003/best_model.pt,completed,5.461076452245463,1.1522797476223536,2.3368946172742713,0.44964451871847055,0.586148224897957,13310700,10258500
seq120_hidden032_batch064_lr0p0005,lstm,120,1,120,32,1,4,128,0.1,64,0.0005,nse,1e-05,1.0,10,0.0,42,stratified,aridity,30,10,10,outputs/sweeps_mse/seq120_hidden032_batch064_lr0p0005,outputs/sweeps_mse/seq120_hidden032_batch064_lr0p0005/best_model.pt,completed,5.820145366760144,1.1006069069589888,2.412497744405193,0.4134583296055697,0.6570055618338307,11468500,10258500
seq120_hidden032_batch128_lr0p001,lstm,120,1,120,32,1,4,128,0.1,128,0.001,nse,1e-05,1.0,10,0.0,42,stratified,aridity,30,10,10,outputs/sweeps_mse/seq120_hidden032_batch128_lr0p001,outputs/sweeps_mse/seq120_hidden032_batch128_lr0p001/best_model.pt,completed,5.478696479374503,1.0937079412596566,2.340661547378113,0.44786881046834903,0.6689494488676653,11468500,10258500
seq120_hidden032_batch128_lr0p003,lstm,120,1,120,32,1,4,128,0.1,128,0.003,nse,1e-05,1.0,10,0.0,42,stratified,aridity,30,10,10,outputs/sweeps_mse/seq120_hidden032_batch128_lr0p003,outputs/sweeps_mse/seq120_hidden032_batch128_lr0p003/best_model.pt,completed,5.703081218382859,1.153683534826551,2.3881124802619453,0.42525580145647235,0.6127513855198865,11468500,10258500
seq120_hidden032_batch128_lr0p0005,lstm,120,1,120,32,1,4,128,0.1,128,0.0005,nse,1e-05,1.0,10,0.0,42,stratified,aridity,30,10,10,outputs/sweeps_mse/seq120_hidden032_batch128_lr0p0005,outputs/sweeps_mse/seq120_hidden032_batch128_lr0p0005/best_model.pt,completed,5.64336985950368,1.1352534199442181,2.375577794875108,0.431273383144129,0.619468030395506,11468500,10258500
seq120_hidden032_batch256_lr0p001,lstm,120,1,120,32,1,4,128,0.1,256,0.001,nse,1e-05,1.0,10,0.0,42,stratified,aridity,30,10,10,outputs/sweeps_mse/seq120_hidden032_batch256_lr0p001,outputs/sweeps_mse/seq120_hidden032_batch256_lr0p001/best_model.pt,completed,5.417916599551193,1.1598642880575998,2.3276418537977857,0.453994075387253,0.6907143820555806,13310700,10258500
seq120_hidden032_batch256_lr0p003,lstm,120,1,120,32,1,4,128,0.1,256,0.003,nse,1e-05,1.0,10,0.0,42,stratified,aridity,30,10,10,outputs/sweeps_mse/seq120_hidden032_batch256_lr0p003,outputs/sweeps_mse/seq120_hidden032_batch256_lr0p003/best_model.pt,completed,6.82719095763448,1.352124996798379,2.6128893887102222,0.31197045158653924,0.5116526253544961,13310700,10258500
seq120_hidden032_batch256_lr0p0005,lstm,120,1,120,32,1,4,128,0.1,256,0.0005,nse,1e-05,1.0,10,0.0,42,stratified,aridity,30,10,10,outputs/sweeps_mse/seq120_hidden032_batch256_lr0p0005,outputs/sweeps_mse/seq120_hidden032_batch256_lr0p0005/best_model.pt,completed,5.907323836737701,1.1314341326441084,2.430498680669813,0.40467267182885835,0.6033857044905899,13310700,10258500
seq120_hidden064_batch032_lr0p001,lstm,120,1,120,64,1,4,128,0.1,32,0.001,nse,1e-05,1.0,10,0.0,42,stratified,aridity,30,10,10,outputs/sweeps_mse/seq120_hidden064_batch032_lr0p001,outputs/sweeps_mse/seq120_hidden064_batch032_lr0p001/best_model.pt,completed,5.7272697881174,1.0266199284962245,2.3931714915812865,0.4228181296798227,0.6895032352742139,11468500,10258500
seq120_hidden064_batch032_lr0p003,lstm,120,1,120,64,1,4,128,0.1,32,0.003,nse,1e-05,1.0,10,0.0,42,stratified,aridity,30,10,10,outputs/sweeps_mse/seq120_hidden064_batch032_lr0p003,outputs/sweeps_mse/seq120_hidden064_batch032_lr0p003/best_model.pt,completed,6.787171954832578,1.2485233409064156,2.605220135580212,0.3160034801918048,0.5857001579772596,14308990,10258500
seq120_hidden064_batch032_lr0p0005,lstm,120,1,120,64,1,4,128,0.1,32,0.0005,nse,1e-05,1.0,10,0.0,42,stratified,aridity,30,10,10,outputs/sweeps_mse/seq120_hidden064_batch032_lr0p0005,outputs/sweeps_mse/seq120_hidden064_batch032_lr0p0005/best_model.pt,completed,5.710932319804881,1.1570669693946838,2.389755702954777,0.42446458442453905,0.6445813801261178,13310700,10258500
seq120_hidden064_batch064_lr0p001,lstm,120,1,120,64,1,4,128,0.1,64,0.001,nse,1e-05,1.0,10,0.0,42,stratified,aridity,30,10,10,outputs/sweeps_mse/seq120_hidden064_batch064_lr0p001,outputs/sweeps_mse/seq120_hidden064_batch064_lr0p001/best_model.pt,completed,6.168189747530959,1.1033576449666704,2.4835840528419726,0.3783831691749383,0.6611321303634502,14308990,10258500
seq120_hidden064_batch064_lr0p003,lstm,120,1,120,64,1,4,128,0.1,64,0.003,nse,1e-05,1.0,10,0.0,42,stratified,aridity,30,10,10,outputs/sweeps_mse/seq120_hidden064_batch064_lr0p003,outputs/sweeps_mse/seq120_hidden064_batch064_lr0p003/best_model.pt,completed,5.603563289476672,1.0448312524386814,2.3671846758283714,0.43528500323349306,0.6570124141900944,11468500,10258500
seq120_hidden064_batch064_lr0p0005,lstm,120,1,120,64,1,4,128,0.1,64,0.0005,nse,1e-05,1.0,10,0.0,42,stratified,aridity,30,10,10,outputs/sweeps_mse/seq120_hidden064_batch064_lr0p0005,outputs/sweeps_mse/seq120_hidden064_batch064_lr0p0005/best_model.pt,completed,5.8463606871610265,1.2252647985049656,2.4179248721085247,0.4108164062773869,0.5548569713143543,11468500,10258500
seq120_hidden064_batch128_lr0p001,lstm,120,1,120,64,1,4,128,0.1,128,0.001,nse,1e-05,1.0,10,0.0,42,stratified,aridity,30,10,10,outputs/sweeps_mse/seq120_hidden064_batch128_lr0p001,outputs/sweeps_mse/seq120_hidden064_batch128_lr0p001/best_model.pt,completed,5.644768705401507,1.0844988602910723,2.3758721988780263,0.43113241047801276,0.657409679560845,11468500,10258500
seq120_hidden064_batch128_lr0p003,lstm,120,1,120,64,1,4,128,0.1,128,0.003,nse,1e-05,1.0,10,0.0,42,stratified,aridity,30,10,10,outputs/sweeps_mse/seq120_hidden064_batch128_lr0p003,outputs/sweeps_mse/seq120_hidden064_batch128_lr0p003/best_model.pt,completed,6.07916833590276,1.1712821333748953,2.465596953255491,0.3873545546278655,0.6133765174404303,14308990,10258500
seq120_hidden064_batch128_lr0p0005,lstm,120,1,120,64,1,4,128,0.1,128,0.0005,nse,1e-05,1.0,10,0.0,42,stratified,aridity,30,10,10,outputs/sweeps_mse/seq120_hidden064_batch128_lr0p0005,outputs/sweeps_mse/seq120_hidden064_batch128_lr0p0005/best_model.pt,completed,6.0170482504778375,1.1232501449584962,2.4529672338777453,0.3936148825705782,0.6289332130720541,14308990,10258500
seq120_hidden064_batch256_lr0p001,lstm,120,1,120,64,1,4,128,0.1,256,0.001,nse,1e-05,1.0,10,0.0,42,stratified,aridity,30,10,10,outputs/sweeps_mse/seq120_hidden064_batch256_lr0p001,outputs/sweeps_mse/seq120_hidden064_batch256_lr0p001/best_model.pt,completed,5.373053112347102,1.0962739389283316,2.317984709256535,0.4585153206596979,0.6881329562688256,11468500,10258500
seq120_hidden064_batch256_lr0p003,lstm,120,1,120,64,1,4,128,0.1,256,0.003,nse,1e-05,1.0,10,0.0,42,stratified,aridity,30,10,10,outputs/sweeps_mse/seq120_hidden064_batch256_lr0p003,outputs/sweeps_mse/seq120_hidden064_batch256_lr0p003/best_model.pt,completed,6.043193843285516,1.2065401232583182,2.458290837815069,0.39097998623852925,0.642021556728,11468500,10258500
