epoch,train_loss,val_loss,val_nse,val_kge
1,0.5911607748256726,0.30926926762797724,0.5122780753939578,0.596083250726397
2,0.4486840051078211,0.30304539573102535,0.5220932049138313,0.5393258287591385
3,0.373417995393925,0.30332194475594054,0.5216570872708622,0.6892037686386354
4,0.38761627615878874,0.29978960180310305,0.5272276319576343,0.4792705689481056
5,0.31963241539485887,0.34385174783836303,0.45774101225725794,0.32177690451090335
6,0.29264339542641776,0.2786068300659897,0.5606331623477794,0.5596938625776317
7,0.255691173720087,0.2947289648919271,0.5352083226862918,0.5487402623426113
8,0.26217380825647457,0.3548584585581412,0.44038328285580175,0.5340941162806012
9,0.25479427731107007,0.31148490092944625,0.5087839740497149,0.5280350034724579
10,0.22330770344831344,0.3230978229263402,0.4904702254466854,0.4900442875929144
11,0.21891632138385209,0.2661979812372945,0.580202074319652,0.6733083454633297
12,0.2036543864379407,0.30341196238336454,0.5215151273218082,0.6339554946419124
13,0.21240462660539958,0.27960763413123296,0.559054863298606,0.5682456497331759
14,0.20256288040625858,0.3184859528476317,0.49774321345800043,0.5482800779339685
15,0.20068819288548032,0.297779825107263,0.5303970602659425,0.6644883851828018
16,0.19098278653461973,0.25975736295993324,0.5903590348056779,0.6342572801249431
17,0.16742226859893075,0.2789456913587602,0.5600987599406754,0.6192894609052804
18,0.17136793615862606,0.34365779797712676,0.45804690473513887,0.6547064288959781
19,0.19113451532734663,0.3051060205262504,0.5188435801481133,0.6664227662609054
20,0.18037271893061044,0.35103972833831926,0.4464054684594635,0.5628704865878349
21,0.16336943748158314,0.29533164469692114,0.5342578758974665,0.5964871466927648
22,0.18402859719978043,0.27745089143127305,0.5624560734253992,0.6602512938867473
23,0.14306487235990012,0.27684996345585067,0.5634037624912202,0.6137573131448628
24,0.14626160568235108,0.35024981610869615,0.44765116225537394,0.541887276466126
25,0.14270724798468215,0.33393026164568335,0.4733873264364804,0.5873106720829752
26,0.12439034978188251,0.3059557418280698,0.5175035535124198,0.5767945009580874
