epoch,train_loss,val_loss,val_nse,val_kge
1,0.6296580173752525,494.13940735191443,0.5160835172359539,0.5251053535969046
2,0.4388820545350466,519.6100226322586,0.5300664816197331,0.47845745919379645
3,0.4214990988069651,1124.3366786323907,0.5458330762436134,0.49432848482457514
4,0.389136435414953,387.70475111985473,0.5676958431832366,0.5449438605345509
5,0.36584906219772595,86.69537881472138,0.5457256152723575,0.5163391751760864
6,0.4030714720432303,392.50755226859883,0.5016236256134133,0.46105045739712947
7,0.39707197579028214,356.1713428072715,0.5578558243157363,0.5418785487783195
8,0.3341463847151493,180.3593543848295,0.5814708094140542,0.5765202468752482
9,0.35306346741589634,79.51318054500591,0.5384167534120275,0.516051861775747
10,0.3474624670060535,133.33206829234456,0.572946844505559,0.5434261457101948
11,0.31434547664504325,310.2369930473606,0.5001521620576832,0.5425913143918855
12,0.3328902977295842,583.8992489245501,0.5235459900649089,0.5564890431646097
13,0.29982160314337,701.0484455567397,0.49326750259710694,0.48951652508875687
14,0.33813946687224183,272.1739082479745,0.5769642219281517,0.6726596616537299
15,0.2945074777435062,86.4935816989186,0.5710823545026278,0.6365845021175076
16,0.3030115378367436,468.4944125934933,0.5529166859680181,0.5411696034764095
17,0.29242140501461134,276.4019529290414,0.5821589201969923,0.59217340392154
18,0.29229994167423423,121.98955049561651,0.5236360143517269,0.6219011618229537
19,0.30474393916262765,1123.9669846659297,0.5128088048084467,0.5340011103654554
