lr,best_val_loss_mean,best_val_loss_std,best_val_loss_max,best_val_loss_min,best_val_nse_mean,best_val_nse_std,best_val_nse_max,best_val_nse_min,best_val_kge_mean,best_val_kge_std,best_val_kge_max,best_val_kge_min,test_nse_mean,test_nse_std,test_nse_max,test_nse_min,test_kge_mean,test_kge_std,test_kge_max,test_kge_min,test_rmse_mean,test_rmse_std,test_rmse_max,test_rmse_min,test_mse_mean,test_mse_std,test_mse_max,test_mse_min,test_mae_mean,test_mae_std,test_mae_max,test_mae_min
0.0001,0.22526099574054925,0.056881205627662336,0.3888002047543505,0.1365232816119908,0.6554988449893852,0.06812556273956902,0.7664495912186171,0.54016527237322,0.7403341913277397,0.06534661451971277,0.8478466610194664,0.5745662580210132,0.40694188544672205,0.07311882406297515,0.7145949311918767,0.2977393390773889,0.629612843679951,0.04504544635022224,0.749359928368649,0.4994609360970431,2.3984711577295688,0.3179296132441273,2.8466935452526756,1.4351026471612864,5.852339255119046,1.442328133335516,8.103664140583247,2.059519607889332,1.0710116989695875,0.13916647203556878,1.316277788871289,0.7567412617199781
0.001,0.19893555872953939,0.040461728976958246,0.2796570767830768,0.1235364777951468,0.691735517043672,0.06869929338995802,0.8099140036262876,0.5589769166055423,0.7748186679799587,0.04764799337833917,0.8637760420513609,0.6533865266706371,0.3620110575622457,0.1318612801723262,0.683469691066401,0.024834143564288036,0.6298053900894098,0.0768181301350995,0.8400992457531127,0.44427985077376864,2.4844668117822932,0.4167326400999815,3.167752637166199,1.511331643127646,6.343829403098421,1.9781153076805467,10.034656770273408,2.2841233355189106,1.0566731394266997,0.1728741046377431,1.4117333177264064,0.7180979696773736
