dropout,best_val_loss_mean,best_val_loss_std,best_val_loss_max,best_val_loss_min,best_val_nse_mean,best_val_nse_std,best_val_nse_max,best_val_nse_min,best_val_kge_mean,best_val_kge_std,best_val_kge_max,best_val_kge_min,test_nse_mean,test_nse_std,test_nse_max,test_nse_min,test_kge_mean,test_kge_std,test_kge_max,test_kge_min,test_rmse_mean,test_rmse_std,test_rmse_max,test_rmse_min,test_mse_mean,test_mse_std,test_mse_max,test_mse_min,test_mae_mean,test_mae_std,test_mae_max,test_mae_min
0.1,0.21167931901255976,0.04931749456179553,0.347201116199159,0.129522231936588,0.673347945283242,0.07278206778578873,0.8099140036262876,0.54016527237322,0.7594937591429479,0.05972771862693831,0.8616605801158804,0.5959377316908139,0.3890810710738731,0.11457306831733213,0.7145949311918767,0.1307211909596997,0.6243880326686083,0.06477578774297733,0.749359928368649,0.44427985077376864,2.434452670829663,0.4000364008878944,3.167752637166199,1.4351026471612864,6.0843663018500855,1.8818340793171096,10.034656770273408,2.059519607889332,1.0591292544777064,0.1559103983989558,1.3958841325711957,0.7244725191695058
0.2,0.2125172354575289,0.052834142365302636,0.3888002047543505,0.1235364777951468,0.6738864167498151,0.06876848231971947,0.7915254790793418,0.5452081170591605,0.7556591001647505,0.05973792043056164,0.8637760420513609,0.5745662580210132,0.37987187193509475,0.10289497624690701,0.683469691066401,0.024834143564288036,0.6350302011007525,0.060636688766785594,0.8400992457531127,0.49880838094050184,2.4484852986821988,0.34404370612306984,3.00617066830476,1.511331643127646,6.111802356367381,1.6043852002281407,9.037062086975887,2.2841233355189106,1.0685555839185805,0.15812622195121145,1.4117333177264064,0.7180979696773736
