run_name,model,loss,seq_len,window_stride,hidden_size,num_layers,nhead,dim_feedforward,dropout,batch_size,lr,weight_decay,best_val_loss,epoch_best_val_loss,best_val_nse,epoch_best_val_nse,best_val_kge,epoch_best_val_kge,test_nse,test_kge,test_rmse,test_mse,test_mae,checkpoint,run_dir,config,forecast_horizon,dynamic_inputs,target_variable,static_attributes,epochs,grad_clip,patience,min_delta,seed,split_strategy,split_stratify_attribute,device,num_workers,limit_basins,train_basin_count,val_basin_count,test_basin_count,data_dir,output_dir,epochs_completed,final_train_loss,final_val_loss,final_val_nse,final_val_kge,best_basin_by_nse,worst_basin_by_nse
seq120_hidden064_batch128_lr0p001_drop0p1,transformer,mse,120,120,64,2,4,128,0.1,128,0.001,1e-05,0.1881193116485151,24,0.7435842377559949,24,0.8145361552088153,26,0.18359975764530911,0.4953337006789237,2.8462237786217868,8.100989797992082,1.198296668801989,output/transformer_MSE_T1/seq120_hidden064_batch128_lr0p001_drop0p1/best_model.pt,output/transformer_MSE_T1/seq120_hidden064_batch128_lr0p001_drop0p1,configs/transformer_sweep.yaml,1,"['prcp', 'tmax', 'tmin', 'srad', 'vp']",qobs,"['lat', 'lon', 'elev_mean', 'slope_mean', 'area_km2', 'mean_prcp', 'mean_pet', 'aridity', 'frac_snow', 'soil_depth_pelletier', 'frac_forest', 'lai_max']",100,1.0,10,0.0,42,stratified,aridity,auto,2,,30,10,10,,output/transformer_MSE_T1/seq120_hidden064_batch128_lr0p001_drop0p1,34,0.1575767589812486,0.3855900872038321,0.4744220275926025,0.412091132546338,14308990,10258500
seq120_hidden064_batch128_lr0p001_drop0p2,transformer,mse,120,120,64,2,4,128,0.2,128,0.001,1e-05,0.1805149721442146,10,0.7539493181642785,10,0.8637760420513609,10,0.2765229453934036,0.6264896264846982,2.6793525443812616,7.17893005708234,1.0624079919542586,output/transformer_MSE_T1/seq120_hidden064_batch128_lr0p001_drop0p2/best_model.pt,output/transformer_MSE_T1/seq120_hidden064_batch128_lr0p001_drop0p2,configs/transformer_sweep.yaml,1,"['prcp', 'tmax', 'tmin', 'srad', 'vp']",qobs,"['lat', 'lon', 'elev_mean', 'slope_mean', 'area_km2', 'mean_prcp', 'mean_pet', 'aridity', 'frac_snow', 'soil_depth_pelletier', 'frac_forest', 'lai_max']",100,1.0,10,0.0,42,stratified,aridity,auto,2,,30,10,10,,output/transformer_MSE_T1/seq120_hidden064_batch128_lr0p001_drop0p2,20,0.3017016475795593,0.2508889800010856,0.6580261442527829,0.6493827270712462,14308990,10258500
seq120_hidden128_batch032_lr0p0001_drop0p1,transformer,mse,120,120,128,2,4,128,0.1,32,0.0001,1e-05,0.1929757775152834,26,0.7369646423950614,26,0.8478466610194664,36,0.521102051261101,0.6846614428591041,2.179912032412979,4.752016469058884,0.9468742394447327,output/transformer_MSE_T1/seq120_hidden128_batch032_lr0p0001_drop0p1/best_model.pt,output/transformer_MSE_T1/seq120_hidden128_batch032_lr0p0001_drop0p1,configs/transformer_sweep.yaml,1,"['prcp', 'tmax', 'tmin', 'srad', 'vp']",qobs,"['lat', 'lon', 'elev_mean', 'slope_mean', 'area_km2', 'mean_prcp', 'mean_pet', 'aridity', 'frac_snow', 'soil_depth_pelletier', 'frac_forest', 'lai_max']",100,1.0,10,0.0,42,stratified,aridity,auto,2,,30,10,10,,output/transformer_MSE_T1/seq120_hidden128_batch032_lr0p0001_drop0p1,36,0.2692133451962294,0.2092711541550548,0.714753255700826,0.8478466610194664,13310700,10258500
seq120_hidden128_batch032_lr0p0001_drop0p2,transformer,mse,120,120,128,2,4,128,0.2,32,0.0001,1e-05,0.1865968471717382,18,0.7456594442035183,18,0.8187193117666187,18,0.4162634385613738,0.6479093087972684,2.4067220000075684,5.79231078532043,1.0174052456447056,output/transformer_MSE_T1/seq120_hidden128_batch032_lr0p0001_drop0p2/best_model.pt,output/transformer_MSE_T1/seq120_hidden128_batch032_lr0p0001_drop0p2,configs/transformer_sweep.yaml,1,"['prcp', 'tmax', 'tmin', 'srad', 'vp']",qobs,"['lat', 'lon', 'elev_mean', 'slope_mean', 'area_km2', 'mean_prcp', 'mean_pet', 'aridity', 'frac_snow', 'soil_depth_pelletier', 'frac_forest', 'lai_max']",100,1.0,10,0.0,42,stratified,aridity,auto,2,,30,10,10,,output/transformer_MSE_T1/seq120_hidden128_batch032_lr0p0001_drop0p2,28,0.376911790467149,0.2463735223601289,0.664180916016577,0.6505793108452611,14308990,10258500
seq120_hidden128_batch032_lr0p001_drop0p1,transformer,mse,120,120,128,2,4,128,0.1,32,0.001,1e-05,0.2035063121112042,6,0.7226110168899256,6,0.8061983133138324,8,0.4346647030754319,0.692270267743252,2.368484412894029,5.609718414121971,1.0026162197249275,output/transformer_MSE_T1/seq120_hidden128_batch032_lr0p001_drop0p1/best_model.pt,output/transformer_MSE_T1/seq120_hidden128_batch032_lr0p001_drop0p1,configs/transformer_sweep.yaml,1,"['prcp', 'tmax', 'tmin', 'srad', 'vp']",qobs,"['lat', 'lon', 'elev_mean', 'slope_mean', 'area_km2', 'mean_prcp', 'mean_pet', 'aridity', 'frac_snow', 'soil_depth_pelletier', 'frac_forest', 'lai_max']",100,1.0,10,0.0,42,stratified,aridity,auto,2,,30,10,10,,output/transformer_MSE_T1/seq120_hidden128_batch032_lr0p001_drop0p1,16,0.3238606579670879,0.2395728997886181,0.6734505159815434,0.6498704349935643,14308990,10258500
seq120_hidden128_batch032_lr0p001_drop0p2,transformer,mse,120,120,128,2,4,128,0.2,32,0.001,1e-05,0.1849328026510356,16,0.7479276061028617,16,0.8288644667517937,19,0.3545037214705302,0.6849520154298442,2.5308380282621328,6.40514112529776,1.232281099660056,output/transformer_MSE_T1/seq120_hidden128_batch032_lr0p001_drop0p2/best_model.pt,output/transformer_MSE_T1/seq120_hidden128_batch032_lr0p001_drop0p2,configs/transformer_sweep.yaml,1,"['prcp', 'tmax', 'tmin', 'srad', 'vp']",qobs,"['lat', 'lon', 'elev_mean', 'slope_mean', 'area_km2', 'mean_prcp', 'mean_pet', 'aridity', 'frac_snow', 'soil_depth_pelletier', 'frac_forest', 'lai_max']",100,1.0,10,0.0,42,stratified,aridity,auto,2,,30,10,10,,output/transformer_MSE_T1/seq120_hidden128_batch032_lr0p001_drop0p2,26,0.2871245530076283,0.3897446578535973,0.4687591395571859,0.6461114650158444,13337000,10258500
seq120_hidden128_batch064_lr0p0001_drop0p1,transformer,mse,120,120,128,2,4,128,0.1,64,0.0001,1e-05,0.1870036929081916,24,0.7451048917058648,24,0.8335727340819037,32,0.4218903933117264,0.7042529243549767,2.39509405783182,5.736475545861294,0.9612757165772574,output/transformer_MSE_T1/seq120_hidden128_batch064_lr0p0001_drop0p1/best_model.pt,output/transformer_MSE_T1/seq120_hidden128_batch064_lr0p0001_drop0p1,configs/transformer_sweep.yaml,1,"['prcp', 'tmax', 'tmin', 'srad', 'vp']",qobs,"['lat', 'lon', 'elev_mean', 'slope_mean', 'area_km2', 'mean_prcp', 'mean_pet', 'aridity', 'frac_snow', 'soil_depth_pelletier', 'frac_forest', 'lai_max']",100,1.0,10,0.0,42,stratified,aridity,auto,2,,30,10,10,,output/transformer_MSE_T1/seq120_hidden128_batch064_lr0p0001_drop0p1,34,0.3123584786378165,0.2075023547924134,0.7171642142624635,0.7795959337532903,14308990,10258500
seq120_hidden128_batch064_lr0p0001_drop0p2,transformer,mse,120,120,128,2,4,128,0.2,64,0.0001,1e-05,0.1778327341474006,23,0.7576053502537337,23,0.8170514782981395,30,0.3862418954610858,0.6021433142359234,2.467834890880108,6.090209048645235,1.072295703479222,output/transformer_MSE_T1/seq120_hidden128_batch064_lr0p0001_drop0p2/best_model.pt,output/transformer_MSE_T1/seq120_hidden128_batch064_lr0p0001_drop0p2,configs/transformer_sweep.yaml,1,"['prcp', 'tmax', 'tmin', 'srad', 'vp']",qobs,"['lat', 'lon', 'elev_mean', 'slope_mean', 'area_km2', 'mean_prcp', 'mean_pet', 'aridity', 'frac_snow', 'soil_depth_pelletier', 'frac_forest', 'lai_max']",100,1.0,10,0.0,42,stratified,aridity,auto,2,,30,10,10,,output/transformer_MSE_T1/seq120_hidden128_batch064_lr0p0001_drop0p2,33,0.3392353237801834,0.2001066953807106,0.72724485516965,0.7301476190095718,13310700,10258500
seq120_hidden128_batch064_lr0p001_drop0p1,transformer,mse,120,120,128,2,4,128,0.1,64,0.001,1e-05,0.2168169912160112,10,0.7044679119242885,10,0.8357229676880444,10,0.25388556289793884,0.6269120260225893,2.7209477484317635,7.403556649695882,1.1106069083895003,output/transformer_MSE_T1/seq120_hidden128_batch064_lr0p001_drop0p1/best_model.pt,output/transformer_MSE_T1/seq120_hidden128_batch064_lr0p001_drop0p1,configs/transformer_sweep.yaml,1,"['prcp', 'tmax', 'tmin', 'srad', 'vp']",qobs,"['lat', 'lon', 'elev_mean', 'slope_mean', 'area_km2', 'mean_prcp', 'mean_pet', 'aridity', 'frac_snow', 'soil_depth_pelletier', 'frac_forest', 'lai_max']",100,1.0,10,0.0,42,stratified,aridity,auto,2,,30,10,10,,output/transformer_MSE_T1/seq120_hidden128_batch064_lr0p001_drop0p1,20,0.4258409586211524,0.2447685419267901,0.6663686026705158,0.5097023343638726,13310700,10258500
seq120_hidden128_batch064_lr0p001_drop0p2,transformer,mse,120,120,128,2,4,128,0.2,64,0.001,1e-05,0.1972517534059713,5,0.7311362770215262,5,0.7593012355515449,15,0.43396155579067397,0.7072476438094057,2.3699568805367104,5.616695615603295,0.9538421985081263,output/transformer_MSE_T1/seq120_hidden128_batch064_lr0p001_drop0p2/best_model.pt,output/transformer_MSE_T1/seq120_hidden128_batch064_lr0p001_drop0p2,configs/transformer_sweep.yaml,1,"['prcp', 'tmax', 'tmin', 'srad', 'vp']",qobs,"['lat', 'lon', 'elev_mean', 'slope_mean', 'area_km2', 'mean_prcp', 'mean_pet', 'aridity', 'frac_snow', 'soil_depth_pelletier', 'frac_forest', 'lai_max']",100,1.0,10,0.0,42,stratified,aridity,auto,2,,30,10,10,,output/transformer_MSE_T1/seq120_hidden128_batch064_lr0p001_drop0p2,15,0.3724865633503625,0.2345151389833916,0.6803444762415448,0.7593012355515449,14308990,10258500
seq120_hidden128_batch128_lr0p0001_drop0p1,transformer,mse,120,120,128,2,4,128,0.1,128,0.0001,1e-05,0.1994663731686854,32,0.7281176439104562,32,0.8404909666221596,41,0.34930800459609024,0.5314443269191758,2.5410032015810247,6.456697270445018,1.145613090310778,output/transformer_MSE_T1/seq120_hidden128_batch128_lr0p0001_drop0p1/best_model.pt,output/transformer_MSE_T1/seq120_hidden128_batch128_lr0p0001_drop0p1,configs/transformer_sweep.yaml,1,"['prcp', 'tmax', 'tmin', 'srad', 'vp']",qobs,"['lat', 'lon', 'elev_mean', 'slope_mean', 'area_km2', 'mean_prcp', 'mean_pet', 'aridity', 'frac_snow', 'soil_depth_pelletier', 'frac_forest', 'lai_max']",100,1.0,10,0.0,42,stratified,aridity,auto,2,,30,10,10,,output/transformer_MSE_T1/seq120_hidden128_batch128_lr0p0001_drop0p1,42,0.3201243106420938,0.2095508454660518,0.7143720254485689,0.8302319194573798,13310700,10258500
seq120_hidden128_batch128_lr0p0001_drop0p2,transformer,mse,120,120,128,2,4,128,0.2,128,0.0001,1e-05,0.1874300525926597,41,0.7445237237935476,41,0.8293236662854762,33,0.41952590509858734,0.6289081996334752,2.3999870684076767,5.759937928524075,1.0487503160749163,output/transformer_MSE_T1/seq120_hidden128_batch128_lr0p0001_drop0p2/best_model.pt,output/transformer_MSE_T1/seq120_hidden128_batch128_lr0p0001_drop0p2,configs/transformer_sweep.yaml,1,"['prcp', 'tmax', 'tmin', 'srad', 'vp']",qobs,"['lat', 'lon', 'elev_mean', 'slope_mean', 'area_km2', 'mean_prcp', 'mean_pet', 'aridity', 'frac_snow', 'soil_depth_pelletier', 'frac_forest', 'lai_max']",100,1.0,10,0.0,42,stratified,aridity,auto,2,,30,10,10,,output/transformer_MSE_T1/seq120_hidden128_batch128_lr0p0001_drop0p2,51,0.3292225977153636,0.2136142605125611,0.7088333851163324,0.7997403616650496,14308990,10258500
seq120_hidden128_batch128_lr0p001_drop0p1,transformer,mse,120,120,128,2,4,128,0.1,128,0.001,1e-05,0.1678330257147801,21,0.7712354341785937,21,0.8616605801158804,17,0.3141945350432598,0.6574015288274931,2.608662834788315,6.805121785605808,1.0278004869052342,output/transformer_MSE_T1/seq120_hidden128_batch128_lr0p001_drop0p1/best_model.pt,output/transformer_MSE_T1/seq120_hidden128_batch128_lr0p001_drop0p1,configs/transformer_sweep.yaml,1,"['prcp', 'tmax', 'tmin', 'srad', 'vp']",qobs,"['lat', 'lon', 'elev_mean', 'slope_mean', 'area_km2', 'mean_prcp', 'mean_pet', 'aridity', 'frac_snow', 'soil_depth_pelletier', 'frac_forest', 'lai_max']",100,1.0,10,0.0,42,stratified,aridity,auto,2,,30,10,10,,output/transformer_MSE_T1/seq120_hidden128_batch128_lr0p001_drop0p1,31,0.1934987047386523,0.2898103382700028,0.6049744460671805,0.7988256580936122,11468500,10258500
seq120_hidden128_batch128_lr0p001_drop0p2,transformer,mse,120,120,128,2,4,128,0.2,128,0.001,1e-05,0.2081538282125518,6,0.7162762299128526,6,0.741049371864285,14,0.39734144011141814,0.5738845702816382,2.445418226768531,5.980070303811748,1.2379225394385203,output/transformer_MSE_T1/seq120_hidden128_batch128_lr0p001_drop0p2/best_model.pt,output/transformer_MSE_T1/seq120_hidden128_batch128_lr0p001_drop0p2,configs/transformer_sweep.yaml,1,"['prcp', 'tmax', 'tmin', 'srad', 'vp']",qobs,"['lat', 'lon', 'elev_mean', 'slope_mean', 'area_km2', 'mean_prcp', 'mean_pet', 'aridity', 'frac_snow', 'soil_depth_pelletier', 'frac_forest', 'lai_max']",100,1.0,10,0.0,42,stratified,aridity,auto,2,,30,10,10,,output/transformer_MSE_T1/seq120_hidden128_batch128_lr0p001_drop0p2,16,0.2754940566470318,0.4489980040787813,0.3879939031947672,0.2905313232192219,11468500,10258500
seq150_hidden032_batch032_lr0p0001_drop0p1,transformer,mse,150,150,32,2,4,128,0.1,32,0.0001,1e-05,0.3388827797390666,96,0.6035980661915203,96,0.6442450866547289,94,0.3718165537524949,0.49954535960865176,2.1290966099854356,4.533052374651474,1.0078075043326429,output/transformer_MSE_T1/seq150_hidden032_batch032_lr0p0001_drop0p1/best_model.pt,output/transformer_MSE_T1/seq150_hidden032_batch032_lr0p0001_drop0p1,configs/transformer_sweep.yaml,1,"['prcp', 'tmax', 'tmin', 'srad', 'vp']",qobs,"['lat', 'lon', 'elev_mean', 'slope_mean', 'area_km2', 'mean_prcp', 'mean_pet', 'aridity', 'frac_snow', 'soil_depth_pelletier', 'frac_forest', 'lai_max']",100,1.0,10,0.0,42,stratified,aridity,auto,2,,30,10,10,,output/transformer_MSE_T1/seq150_hidden032_batch032_lr0p0001_drop0p1,100,0.1069809348493897,0.3410718276658478,0.6010374777009955,0.5995114986137262,13337000,12374250
seq150_hidden032_batch032_lr0p0001_drop0p2,transformer,mse,150,150,32,2,4,128,0.2,32,0.0001,1e-05,0.3372516346891888,95,0.6055060174287805,95,0.6217667292003093,95,0.4352614659667915,0.6688724329019359,2.0187188375405394,4.075225745041026,0.8782357894457303,output/transformer_MSE_T1/seq150_hidden032_batch032_lr0p0001_drop0p2/best_model.pt,output/transformer_MSE_T1/seq150_hidden032_batch032_lr0p0001_drop0p2,configs/transformer_sweep.yaml,1,"['prcp', 'tmax', 'tmin', 'srad', 'vp']",qobs,"['lat', 'lon', 'elev_mean', 'slope_mean', 'area_km2', 'mean_prcp', 'mean_pet', 'aridity', 'frac_snow', 'soil_depth_pelletier', 'frac_forest', 'lai_max']",100,1.0,10,0.0,42,stratified,aridity,auto,2,,30,10,10,,output/transformer_MSE_T1/seq150_hidden032_batch032_lr0p0001_drop0p2,100,0.1212173427345711,0.3397428530297067,0.6025920230716364,0.6018766886844911,13337000,12048000
seq150_hidden032_batch032_lr0p001_drop0p1,transformer,mse,150,150,32,2,4,128,0.1,32,0.001,1e-05,0.2131498660031361,59,0.750671827055066,59,0.7975290922005227,51,0.5122112283759986,0.7111902531266583,1.8761520149215307,3.5199463830941196,0.7994170063241595,output/transformer_MSE_T1/seq150_hidden032_batch032_lr0p001_drop0p1/best_model.pt,output/transformer_MSE_T1/seq150_hidden032_batch032_lr0p001_drop0p1,configs/transformer_sweep.yaml,1,"['prcp', 'tmax', 'tmin', 'srad', 'vp']",qobs,"['lat', 'lon', 'elev_mean', 'slope_mean', 'area_km2', 'mean_prcp', 'mean_pet', 'aridity', 'frac_snow', 'soil_depth_pelletier', 'frac_forest', 'lai_max']",100,1.0,10,0.0,42,stratified,aridity,auto,2,,30,10,10,,output/transformer_MSE_T1/seq150_hidden032_batch032_lr0p001_drop0p1,69,0.0478830515414779,0.2548552364507476,0.7018877410120289,0.6664327146661674,14308990,10258500
seq150_hidden032_batch032_lr0p001_drop0p2,transformer,mse,150,150,32,2,4,128,0.2,32,0.001,1e-05,0.2102734496770035,57,0.7540364590280015,57,0.7934679470608097,55,0.3817221747987878,0.5245799485463725,2.112243390759651,4.461572141807828,0.9442617089999708,output/transformer_MSE_T1/seq150_hidden032_batch032_lr0p001_drop0p2/best_model.pt,output/transformer_MSE_T1/seq150_hidden032_batch032_lr0p001_drop0p2,configs/transformer_sweep.yaml,1,"['prcp', 'tmax', 'tmin', 'srad', 'vp']",qobs,"['lat', 'lon', 'elev_mean', 'slope_mean', 'area_km2', 'mean_prcp', 'mean_pet', 'aridity', 'frac_snow', 'soil_depth_pelletier', 'frac_forest', 'lai_max']",100,1.0,10,0.0,42,stratified,aridity,auto,2,,30,10,10,,output/transformer_MSE_T1/seq150_hidden032_batch032_lr0p001_drop0p2,67,0.0738985665301059,0.3022188813287337,0.6464849560014148,0.7185595804775511,14308990,12374250
seq150_hidden032_batch064_lr0p0001_drop0p1,transformer,mse,150,150,32,2,4,128,0.1,64,0.0001,1e-05,0.3283639227715777,100,0.6159023132907034,100,0.6225619951206043,97,0.46140140881330904,0.6036310101608221,1.9714452978545562,3.88659656243284,0.9639994648956506,output/transformer_MSE_T1/seq150_hidden032_batch064_lr0p0001_drop0p1/best_model.pt,output/transformer_MSE_T1/seq150_hidden032_batch064_lr0p0001_drop0p1,configs/transformer_sweep.yaml,1,"['prcp', 'tmax', 'tmin', 'srad', 'vp']",qobs,"['lat', 'lon', 'elev_mean', 'slope_mean', 'area_km2', 'mean_prcp', 'mean_pet', 'aridity', 'frac_snow', 'soil_depth_pelletier', 'frac_forest', 'lai_max']",100,1.0,10,0.0,42,stratified,aridity,auto,2,,30,10,10,,output/transformer_MSE_T1/seq150_hidden032_batch064_lr0p0001_drop0p1,100,0.1255158531883599,0.3283639227715777,0.6159023132907034,0.601613963476321,13337000,12374250
seq150_hidden032_batch064_lr0p0001_drop0p2,transformer,mse,150,150,32,2,4,128,0.2,64,0.0001,1e-05,0.3888002047543505,99,0.5452081170591605,99,0.5745662580210132,97,0.4434834637118139,0.6361056635162852,2.0039697487812065,4.015894754030212,0.9226009611390594,output/transformer_MSE_T1/seq150_hidden032_batch064_lr0p0001_drop0p2/best_model.pt,output/transformer_MSE_T1/seq150_hidden032_batch064_lr0p0001_drop0p2,configs/transformer_sweep.yaml,1,"['prcp', 'tmax', 'tmin', 'srad', 'vp']",qobs,"['lat', 'lon', 'elev_mean', 'slope_mean', 'area_km2', 'mean_prcp', 'mean_pet', 'aridity', 'frac_snow', 'soil_depth_pelletier', 'frac_forest', 'lai_max']",100,1.0,10,0.0,42,stratified,aridity,auto,2,,30,10,10,,output/transformer_MSE_T1/seq150_hidden032_batch064_lr0p0001_drop0p2,100,0.1635021845311285,0.3946550523204186,0.5383594713138922,0.5624672402983856,13337000,12374250
seq150_hidden032_batch064_lr0p001_drop0p1,transformer,mse,150,150,32,2,4,128,0.1,64,0.001,1e-05,0.200943687633306,71,0.7649497734260162,71,0.7811753278788287,80,0.5535787676681926,0.6864552250696097,1.7948350648713396,3.221432910091706,0.7774756356352075,output/transformer_MSE_T1/seq150_hidden032_batch064_lr0p001_drop0p1/best_model.pt,output/transformer_MSE_T1/seq150_hidden032_batch064_lr0p001_drop0p1,configs/transformer_sweep.yaml,1,"['prcp', 'tmax', 'tmin', 'srad', 'vp']",qobs,"['lat', 'lon', 'elev_mean', 'slope_mean', 'area_km2', 'mean_prcp', 'mean_pet', 'aridity', 'frac_snow', 'soil_depth_pelletier', 'frac_forest', 'lai_max']",100,1.0,10,0.0,42,stratified,aridity,auto,2,,30,10,10,,output/transformer_MSE_T1/seq150_hidden032_batch064_lr0p001_drop0p1,81,0.0525466893919356,0.3130490579420611,0.6338165652816639,0.4546989137746822,14308990,12048000
seq150_hidden032_batch064_lr0p001_drop0p2,transformer,mse,150,150,32,2,4,128,0.2,64,0.001,1e-05,0.2239809359530774,55,0.7380023657335315,55,0.7580889181384061,48,0.5007592330177989,0.6931819463803331,1.8980478000955667,3.60258545144762,0.734923092048732,output/transformer_MSE_T1/seq150_hidden032_batch064_lr0p001_drop0p2/best_model.pt,output/transformer_MSE_T1/seq150_hidden032_batch064_lr0p001_drop0p2,configs/transformer_sweep.yaml,1,"['prcp', 'tmax', 'tmin', 'srad', 'vp']",qobs,"['lat', 'lon', 'elev_mean', 'slope_mean', 'area_km2', 'mean_prcp', 'mean_pet', 'aridity', 'frac_snow', 'soil_depth_pelletier', 'frac_forest', 'lai_max']",100,1.0,10,0.0,42,stratified,aridity,auto,2,,30,10,10,,output/transformer_MSE_T1/seq150_hidden032_batch064_lr0p001_drop0p2,65,0.0894435035076878,0.2401648248110164,0.7190715677687212,0.7540512253116778,14308990,12048000
seq150_hidden032_batch128_lr0p0001_drop0p1,transformer,mse,150,150,32,2,4,128,0.1,128,0.0001,1e-05,0.347201116199159,100,0.5938678192194571,100,0.5959377316908139,100,0.47910994091512416,0.6290028584630296,1.9387649475681794,3.7588095219190456,0.9320802687749564,output/transformer_MSE_T1/seq150_hidden032_batch128_lr0p0001_drop0p1/best_model.pt,output/transformer_MSE_T1/seq150_hidden032_batch128_lr0p0001_drop0p1,configs/transformer_sweep.yaml,1,"['prcp', 'tmax', 'tmin', 'srad', 'vp']",qobs,"['lat', 'lon', 'elev_mean', 'slope_mean', 'area_km2', 'mean_prcp', 'mean_pet', 'aridity', 'frac_snow', 'soil_depth_pelletier', 'frac_forest', 'lai_max']",100,1.0,10,0.0,42,stratified,aridity,auto,2,,30,10,10,,output/transformer_MSE_T1/seq150_hidden032_batch128_lr0p0001_drop0p1,100,0.1528318145421784,0.347201116199159,0.5938678192194571,0.5959377316908139,13337000,12374250
seq150_hidden032_batch128_lr0p0001_drop0p2,transformer,mse,150,150,32,2,4,128,0.2,128,0.0001,1e-05,0.3666932100341433,99,0.5710672756055677,99,0.5800192341350434,97,0.45206764330442206,0.6488176532492766,1.9884542268610683,3.953950212321649,0.9273380583677536,output/transformer_MSE_T1/seq150_hidden032_batch128_lr0p0001_drop0p2/best_model.pt,output/transformer_MSE_T1/seq150_hidden032_batch128_lr0p0001_drop0p2,configs/transformer_sweep.yaml,1,"['prcp', 'tmax', 'tmin', 'srad', 'vp']",qobs,"['lat', 'lon', 'elev_mean', 'slope_mean', 'area_km2', 'mean_prcp', 'mean_pet', 'aridity', 'frac_snow', 'soil_depth_pelletier', 'frac_forest', 'lai_max']",100,1.0,10,0.0,42,stratified,aridity,auto,2,,30,10,10,,output/transformer_MSE_T1/seq150_hidden032_batch128_lr0p0001_drop0p2,100,0.1641146770569045,0.3736068697963223,0.562980159757601,0.5634575159397075,13337000,12048000
seq150_hidden032_batch128_lr0p001_drop0p1,transformer,mse,150,150,32,2,4,128,0.1,128,0.001,1e-05,0.2142440561591243,65,0.7493919104980823,65,0.7792788406391858,63,0.5379250815339434,0.6748943201962447,1.8260317407884052,3.334391918366734,0.7844681915564414,output/transformer_MSE_T1/seq150_hidden032_batch128_lr0p001_drop0p1/best_model.pt,output/transformer_MSE_T1/seq150_hidden032_batch128_lr0p001_drop0p1,configs/transformer_sweep.yaml,1,"['prcp', 'tmax', 'tmin', 'srad', 'vp']",qobs,"['lat', 'lon', 'elev_mean', 'slope_mean', 'area_km2', 'mean_prcp', 'mean_pet', 'aridity', 'frac_snow', 'soil_depth_pelletier', 'frac_forest', 'lai_max']",100,1.0,10,0.0,42,stratified,aridity,auto,2,,30,10,10,,output/transformer_MSE_T1/seq150_hidden032_batch128_lr0p001_drop0p1,75,0.0687266046751659,0.2286814146829085,0.7325040921621624,0.7151291320216437,14308990,12374250
seq150_hidden032_batch128_lr0p001_drop0p2,transformer,mse,150,150,32,2,4,128,0.2,128,0.001,1e-05,0.1958261851915249,58,0.7709358836757513,58,0.7520674377677113,52,0.596202938959711,0.7553084740194552,1.7070007086393026,2.9138514192950815,0.7583602647326271,output/transformer_MSE_T1/seq150_hidden032_batch128_lr0p001_drop0p2/best_model.pt,output/transformer_MSE_T1/seq150_hidden032_batch128_lr0p001_drop0p2,configs/transformer_sweep.yaml,1,"['prcp', 'tmax', 'tmin', 'srad', 'vp']",qobs,"['lat', 'lon', 'elev_mean', 'slope_mean', 'area_km2', 'mean_prcp', 'mean_pet', 'aridity', 'frac_snow', 'soil_depth_pelletier', 'frac_forest', 'lai_max']",100,1.0,10,0.0,42,stratified,aridity,auto,2,,30,10,10,,output/transformer_MSE_T1/seq150_hidden032_batch128_lr0p001_drop0p2,68,0.1031546551909962,0.2327721086135055,0.7277190673188804,0.6443080852113925,14308990,12048000
seq150_hidden064_batch032_lr0p0001_drop0p1,transformer,mse,150,150,64,2,4,128,0.1,32,0.0001,1e-05,0.2528536447809085,80,0.7042290552059344,80,0.757112938513395,81,0.5529812878979873,0.660388618885781,1.796035745969233,3.2257444007992597,0.7942094831724792,output/transformer_MSE_T1/seq150_hidden064_batch032_lr0p0001_drop0p1/best_model.pt,output/transformer_MSE_T1/seq150_hidden064_batch032_lr0p0001_drop0p1,configs/transformer_sweep.yaml,1,"['prcp', 'tmax', 'tmin', 'srad', 'vp']",qobs,"['lat', 'lon', 'elev_mean', 'slope_mean', 'area_km2', 'mean_prcp', 'mean_pet', 'aridity', 'frac_snow', 'soil_depth_pelletier', 'frac_forest', 'lai_max']",100,1.0,10,0.0,42,stratified,aridity,auto,2,,30,10,10,,output/transformer_MSE_T1/seq150_hidden064_batch032_lr0p0001_drop0p1,90,0.0676008812070003,0.2677686461834472,0.6867824880854956,0.703217345163935,14308990,12374250
seq150_hidden064_batch032_lr0p0001_drop0p2,transformer,mse,150,150,64,2,4,128,0.2,32,0.0001,1e-05,0.3051749021545344,95,0.6430271978481061,95,0.6709759160215563,95,0.3724712373266924,0.585142255455323,2.1279868641399737,4.528328093952278,0.8788602540635655,output/transformer_MSE_T1/seq150_hidden064_batch032_lr0p0001_drop0p2/best_model.pt,output/transformer_MSE_T1/seq150_hidden064_batch032_lr0p0001_drop0p2,configs/transformer_sweep.yaml,1,"['prcp', 'tmax', 'tmin', 'srad', 'vp']",qobs,"['lat', 'lon', 'elev_mean', 'slope_mean', 'area_km2', 'mean_prcp', 'mean_pet', 'aridity', 'frac_snow', 'soil_depth_pelletier', 'frac_forest', 'lai_max']",100,1.0,10,0.0,42,stratified,aridity,auto,2,,30,10,10,,output/transformer_MSE_T1/seq150_hidden064_batch032_lr0p0001_drop0p2,100,0.0859337617211547,0.3242909864885132,0.620666533300299,0.5930556332494284,13337000,12048000
