run_name,model,seq_len,forecast_horizon,window_stride,hidden_size,num_layers,nhead,dim_feedforward,dropout,batch_size,lr,loss,weight_decay,grad_clip,patience,min_delta,seed,split_strategy,split_stratify_attribute,train_basin_count,val_basin_count,test_basin_count,output_dir,checkpoint,status,mse,mae,rmse,nse,kge,best_basin_by_nse,worst_basin_by_nse
seq060_hidden128_batch064_lr0p0005,lstm,60,1,60,128,1,4,128,0.1,64,0.0005,nse,1e-05,1.0,10,0.0,42,stratified,aridity,30,10,10,outputs/sweeps_T1/seq060_hidden128_batch064_lr0p0005,outputs/sweeps_T1/seq060_hidden128_batch064_lr0p0005/best_model.pt,completed,5.104408668392911,1.1687919064001604,2.259293842861727,0.39254655736096655,0.5311382856540081,11468500,10258500
seq060_hidden128_batch128_lr0p001,lstm,60,1,60,128,1,4,128,0.1,128,0.001,nse,1e-05,1.0,10,0.0,42,stratified,aridity,30,10,10,outputs/sweeps_T1/seq060_hidden128_batch128_lr0p001,outputs/sweeps_T1/seq060_hidden128_batch128_lr0p001/best_model.pt,completed,4.890883811461845,1.314507798578754,2.2115342664001036,0.4179572205460952,0.4946111613784079,11468500,10258500
seq060_hidden128_batch128_lr0p003,lstm,60,1,60,128,1,4,128,0.1,128,0.003,nse,1e-05,1.0,10,0.0,42,stratified,aridity,30,10,10,outputs/sweeps_T1/seq060_hidden128_batch128_lr0p003,outputs/sweeps_T1/seq060_hidden128_batch128_lr0p003/best_model.pt,completed,4.779852580058543,1.1439732512519862,2.18628739649172,0.431170563782898,0.6015708519295812,13337000,10258500
seq060_hidden128_batch128_lr0p0005,lstm,60,1,60,128,1,4,128,0.1,128,0.0005,nse,1e-05,1.0,10,0.0,42,stratified,aridity,30,10,10,outputs/sweeps_T1/seq060_hidden128_batch128_lr0p0005,outputs/sweeps_T1/seq060_hidden128_batch128_lr0p0005/best_model.pt,completed,4.099855295695788,1.0378141955964015,2.024809940635364,0.5120940787688955,0.633853405882684,11468500,10258500
seq060_hidden256_batch026_lr0p001,lstm,60,1,60,256,1,4,128,0.1,26,0.001,nse,1e-05,1.0,10,0.0,42,stratified,aridity,30,10,10,outputs/sweeps_T1/seq060_hidden256_batch026_lr0p001,outputs/sweeps_T1/seq060_hidden256_batch026_lr0p001/best_model.pt,completed,4.3800513982733404,1.0196445010743052,2.092857233132098,0.47874916103558185,0.6571911984554601,11468500,10258500
seq060_hidden256_batch026_lr0p003,lstm,60,1,60,256,1,4,128,0.1,26,0.003,nse,1e-05,1.0,10,0.0,42,stratified,aridity,30,10,10,outputs/sweeps_T1/seq060_hidden256_batch026_lr0p003,outputs/sweeps_T1/seq060_hidden256_batch026_lr0p003/best_model.pt,completed,4.964905637808488,1.098600958230633,2.228206821147554,0.4091482054052965,0.5709554639459196,11468500,10258500
seq060_hidden256_batch026_lr0p0005,lstm,60,1,60,256,1,4,128,0.1,26,0.0005,nse,1e-05,1.0,10,0.0,42,stratified,aridity,30,10,10,outputs/sweeps_T1/seq060_hidden256_batch026_lr0p0005,outputs/sweeps_T1/seq060_hidden256_batch026_lr0p0005/best_model.pt,completed,4.637161805842453,1.17963280239536,2.1534070227995574,0.44815157131215644,0.5713617489214486,11468500,10258500
seq060_hidden256_batch032_lr0p001,lstm,60,1,60,256,1,4,128,0.1,32,0.001,nse,1e-05,1.0,10,0.0,42,stratified,aridity,30,10,10,outputs/sweeps_T1/seq060_hidden256_batch032_lr0p001,outputs/sweeps_T1/seq060_hidden256_batch032_lr0p001/best_model.pt,completed,7.8938912857328845,1.5004115392985924,2.809606962856706,0.06058238106424285,0.3053918155536154,11468500,10258500
seq060_hidden256_batch032_lr0p003,lstm,60,1,60,256,1,4,128,0.1,32,0.003,nse,1e-05,1.0,10,0.0,42,stratified,aridity,30,10,10,outputs/sweeps_T1/seq060_hidden256_batch032_lr0p003,outputs/sweeps_T1/seq060_hidden256_batch032_lr0p003/best_model.pt,completed,3.9389323075268354,1.0244886867655147,1.9846743580564634,0.5312448226676529,0.643539259801553,13337000,10258500
seq060_hidden256_batch032_lr0p0005,lstm,60,1,60,256,1,4,128,0.1,32,0.0005,nse,1e-05,1.0,10,0.0,42,stratified,aridity,30,10,10,outputs/sweeps_T1/seq060_hidden256_batch032_lr0p0005,outputs/sweeps_T1/seq060_hidden256_batch032_lr0p0005/best_model.pt,completed,4.022332829673259,0.9313471736807084,2.0055754360465374,0.5213196897899816,0.6462469727037417,11468500,10258500
seq060_hidden256_batch064_lr0p001,lstm,60,1,60,256,1,4,128,0.1,64,0.001,nse,1e-05,1.0,10,0.0,42,stratified,aridity,30,10,10,outputs/sweeps_T1/seq060_hidden256_batch064_lr0p001,outputs/sweeps_T1/seq060_hidden256_batch064_lr0p001/best_model.pt,completed,5.802390215024467,1.3028877392845744,2.4088151060271246,0.309482813655401,0.47934714642691356,11468500,10258500
seq060_hidden256_batch064_lr0p003,lstm,60,1,60,256,1,4,128,0.1,64,0.003,nse,1e-05,1.0,10,0.0,42,stratified,aridity,30,10,10,outputs/sweeps_T1/seq060_hidden256_batch064_lr0p003,outputs/sweeps_T1/seq060_hidden256_batch064_lr0p003/best_model.pt,completed,4.831331662895869,1.1493953954430565,2.1980290405033025,0.4250442623589802,0.5778326347456849,11468500,10258500
seq060_hidden256_batch064_lr0p0005,lstm,60,1,60,256,1,4,128,0.1,64,0.0005,nse,1e-05,1.0,10,0.0,42,stratified,aridity,30,10,10,outputs/sweeps_T1/seq060_hidden256_batch064_lr0p0005,outputs/sweeps_T1/seq060_hidden256_batch064_lr0p0005/best_model.pt,completed,4.485739851566101,1.163739720435058,2.117956527307891,0.46617163855047583,0.5952431105985431,11468500,10258500
seq060_hidden256_batch128_lr0p001,lstm,60,1,60,256,1,4,128,0.1,128,0.001,nse,1e-05,1.0,10,0.0,42,stratified,aridity,30,10,10,outputs/sweeps_T1/seq060_hidden256_batch128_lr0p001,outputs/sweeps_T1/seq060_hidden256_batch128_lr0p001/best_model.pt,completed,4.357044680701564,1.0294995467072559,2.087353511195831,0.48148709028473036,0.7092899695925294,11468500,10258500
seq060_hidden256_batch128_lr0p003,lstm,60,1,60,256,1,4,128,0.1,128,0.003,nse,1e-05,1.0,10,0.0,42,stratified,aridity,30,10,10,outputs/sweeps_T1/seq060_hidden256_batch128_lr0p003,outputs/sweeps_T1/seq060_hidden256_batch128_lr0p003/best_model.pt,completed,4.756967002293218,1.1785283086298532,2.1810472260575233,0.4338940767113224,0.5780316808708779,13337000,10258500
seq060_hidden256_batch128_lr0p0005,lstm,60,1,60,256,1,4,128,0.1,128,0.0005,nse,1e-05,1.0,10,0.0,42,stratified,aridity,30,10,10,outputs/sweeps_T1/seq060_hidden256_batch128_lr0p0005,outputs/sweeps_T1/seq060_hidden256_batch128_lr0p0005/best_model.pt,completed,5.373243266571766,1.2087085366317243,2.3180257260375186,0.36055372277947484,0.5839328009715816,14308990,10258500
seq090_hidden032_batch026_lr0p001,lstm,90,1,90,32,1,4,128,0.1,26,0.001,nse,1e-05,1.0,10,0.0,42,stratified,aridity,30,10,10,outputs/sweeps_T1/seq090_hidden032_batch026_lr0p001,outputs/sweeps_T1/seq090_hidden032_batch026_lr0p001/best_model.pt,completed,5.628630662669246,1.1295386449284115,2.372473532553998,0.4524482365160015,0.5842720465225573,11468500,12048000
seq090_hidden032_batch026_lr0p003,lstm,90,1,90,32,1,4,128,0.1,26,0.003,nse,1e-05,1.0,10,0.0,42,stratified,aridity,30,10,10,outputs/sweeps_T1/seq090_hidden032_batch026_lr0p003,outputs/sweeps_T1/seq090_hidden032_batch026_lr0p003/best_model.pt,completed,6.255247370715416,1.140136078986646,2.5010492539563103,0.39149112206278414,0.6566174033679639,11468500,12048000
seq090_hidden032_batch026_lr0p0005,lstm,90,1,90,32,1,4,128,0.1,26,0.0005,nse,1e-05,1.0,10,0.0,42,stratified,aridity,30,10,10,outputs/sweeps_T1/seq090_hidden032_batch026_lr0p0005,outputs/sweeps_T1/seq090_hidden032_batch026_lr0p0005/best_model.pt,completed,5.974601754405726,1.1179105323752963,2.444299849528639,0.4187922564476704,0.6223645011483345,11468500,10258500
seq090_hidden032_batch032_lr0p001,lstm,90,1,90,32,1,4,128,0.1,32,0.001,nse,1e-05,1.0,10,0.0,42,stratified,aridity,30,10,10,outputs/sweeps_T1/seq090_hidden032_batch032_lr0p001,outputs/sweeps_T1/seq090_hidden032_batch032_lr0p001/best_model.pt,completed,6.280578413645058,1.2382522869089607,2.5061082206570924,0.3890269246303598,0.5528070932601806,11468500,10258500
seq090_hidden032_batch032_lr0p003,lstm,90,1,90,32,1,4,128,0.1,32,0.003,nse,1e-05,1.0,10,0.0,42,stratified,aridity,30,10,10,outputs/sweeps_T1/seq090_hidden032_batch032_lr0p003,outputs/sweeps_T1/seq090_hidden032_batch032_lr0p003/best_model.pt,completed,6.367707325614644,1.2613527296128606,2.5234316566165695,0.3805510461692272,0.5388567105474624,11468500,10258500
seq090_hidden032_batch032_lr0p0005,lstm,90,1,90,32,1,4,128,0.1,32,0.0005,nse,1e-05,1.0,10,0.0,42,stratified,aridity,30,10,10,outputs/sweeps_T1/seq090_hidden032_batch032_lr0p0005,outputs/sweeps_T1/seq090_hidden032_batch032_lr0p0005/best_model.pt,completed,5.992978320000346,1.202019161278076,2.448056028770654,0.41700458880679125,0.6006699864984014,13310700,10258500
seq090_hidden032_batch064_lr0p001,lstm,90,1,90,32,1,4,128,0.1,64,0.001,nse,1e-05,1.0,10,0.0,42,stratified,aridity,30,10,10,outputs/sweeps_T1/seq090_hidden032_batch064_lr0p001,outputs/sweeps_T1/seq090_hidden032_batch064_lr0p001/best_model.pt,completed,6.913201925127644,1.2417470970137408,2.629296849944419,0.32748546986213023,0.6202614774363284,13310700,12048000
seq090_hidden032_batch064_lr0p003,lstm,90,1,90,32,1,4,128,0.1,64,0.003,nse,1e-05,1.0,10,0.0,42,stratified,aridity,30,10,10,outputs/sweeps_T1/seq090_hidden032_batch064_lr0p003,outputs/sweeps_T1/seq090_hidden032_batch064_lr0p003/best_model.pt,completed,8.055479725699822,1.4968405464345387,2.838217702308937,0.21636497509594654,0.368764093172417,11468500,12374250
seq090_hidden032_batch064_lr0p0005,lstm,90,1,90,32,1,4,128,0.1,64,0.0005,nse,1e-05,1.0,10,0.0,42,stratified,aridity,30,10,10,outputs/sweeps_T1/seq090_hidden032_batch064_lr0p0005,outputs/sweeps_T1/seq090_hidden032_batch064_lr0p0005/best_model.pt,completed,6.57831559556413,1.1686385340046903,2.56482272205393,0.3600631270772916,0.5995775391039474,11468500,12048000
seq090_hidden032_batch128_lr0p001,lstm,90,1,90,32,1,4,128,0.1,128,0.001,nse,1e-05,1.0,10,0.0,42,stratified,aridity,30,10,10,outputs/sweeps_T1/seq090_hidden032_batch128_lr0p001,outputs/sweeps_T1/seq090_hidden032_batch128_lr0p001/best_model.pt,completed,6.8224292665560125,1.3258046921429096,2.611978037150392,0.3363158110686817,0.568584429873781,13310700,10258500
seq090_hidden032_batch128_lr0p003,lstm,90,1,90,32,1,4,128,0.1,128,0.003,nse,1e-05,1.0,10,0.0,42,stratified,aridity,30,10,10,outputs/sweeps_T1/seq090_hidden032_batch128_lr0p003,outputs/sweeps_T1/seq090_hidden032_batch128_lr0p003/best_model.pt,completed,6.712263112242916,1.081531643559988,2.5908035649664596,0.34703274662291117,0.6647541484723638,13310700,10258500
seq090_hidden032_batch128_lr0p0005,lstm,90,1,90,32,1,4,128,0.1,128,0.0005,nse,1e-05,1.0,10,0.0,42,stratified,aridity,30,10,10,outputs/sweeps_T1/seq090_hidden032_batch128_lr0p0005,outputs/sweeps_T1/seq090_hidden032_batch128_lr0p0005/best_model.pt,completed,7.007187508403947,1.484076745891407,2.64710927398246,0.3183425761550829,0.41657988197646023,11468500,10258500
seq090_hidden064_batch026_lr0p001,lstm,90,1,90,64,1,4,128,0.1,26,0.001,nse,1e-05,1.0,10,0.0,42,stratified,aridity,30,10,10,outputs/sweeps_T1/seq090_hidden064_batch026_lr0p001,outputs/sweeps_T1/seq090_hidden064_batch026_lr0p001/best_model.pt,completed,7.580384293174606,1.3918657610873568,2.7532497694859805,0.2625821382911969,0.45869548238730706,11468500,12048000
seq090_hidden064_batch026_lr0p003,lstm,90,1,90,64,1,4,128,0.1,26,0.003,nse,1e-05,1.0,10,0.0,42,stratified,aridity,30,10,10,outputs/sweeps_T1/seq090_hidden064_batch026_lr0p003,outputs/sweeps_T1/seq090_hidden064_batch026_lr0p003/best_model.pt,completed,7.096603266691031,1.100401254942575,2.6639450569955514,0.309644233864112,0.6165906946847215,13337000,10258500
seq090_hidden064_batch026_lr0p0005,lstm,90,1,90,64,1,4,128,0.1,26,0.0005,nse,1e-05,1.0,10,0.0,42,stratified,aridity,30,10,10,outputs/sweeps_T1/seq090_hidden064_batch026_lr0p0005,outputs/sweeps_T1/seq090_hidden064_batch026_lr0p0005/best_model.pt,completed,6.231077412510127,1.2575897563149574,2.496212613642942,0.39384236946766615,0.5599286756268147,11468500,10258500
seq090_hidden064_batch032_lr0p001,lstm,90,1,90,64,1,4,128,0.1,32,0.001,nse,1e-05,1.0,10,0.0,42,stratified,aridity,30,10,10,outputs/sweeps_T1/seq090_hidden064_batch032_lr0p001,outputs/sweeps_T1/seq090_hidden064_batch032_lr0p001/best_model.pt,completed,5.729530241064194,1.119083389832045,2.3936437164006246,0.44263275111715217,0.6672050766962954,11468500,10258500
seq090_hidden064_batch032_lr0p003,lstm,90,1,90,64,1,4,128,0.1,32,0.003,nse,1e-05,1.0,10,0.0,42,stratified,aridity,30,10,10,outputs/sweeps_T1/seq090_hidden064_batch032_lr0p003,outputs/sweeps_T1/seq090_hidden064_batch032_lr0p003/best_model.pt,completed,8.237073645642521,1.1856433789687022,2.8700302516946614,0.19869956461483962,0.5026394667577284,11468500,12048000
seq090_hidden064_batch032_lr0p0005,lstm,90,1,90,64,1,4,128,0.1,32,0.0005,nse,1e-05,1.0,10,0.0,42,stratified,aridity,30,10,10,outputs/sweeps_T1/seq090_hidden064_batch032_lr0p0005,outputs/sweeps_T1/seq090_hidden064_batch032_lr0p0005/best_model.pt,completed,7.66841383716787,1.3582515418273258,2.7691901049165746,0.2540186465751947,0.4719120598848908,11468500,10258500
seq090_hidden064_batch064_lr0p001,lstm,90,1,90,64,1,4,128,0.1,64,0.001,nse,1e-05,1.0,10,0.0,42,stratified,aridity,30,10,10,outputs/sweeps_T1/seq090_hidden064_batch064_lr0p001,outputs/sweeps_T1/seq090_hidden064_batch064_lr0p001/best_model.pt,completed,6.356205530187908,1.1149355173110962,2.52115162776615,0.381669937911567,0.6746658197673956,13310700,12048000
seq090_hidden064_batch064_lr0p003,lstm,90,1,90,64,1,4,128,0.1,64,0.003,nse,1e-05,1.0,10,0.0,42,stratified,aridity,30,10,10,outputs/sweeps_T1/seq090_hidden064_batch064_lr0p003,outputs/sweeps_T1/seq090_hidden064_batch064_lr0p003/best_model.pt,completed,5.552557409699071,1.080615927562156,2.3563865153448558,0.45984862327330744,0.6816962030890534,13337000,12374250
seq090_hidden064_batch064_lr0p0005,lstm,90,1,90,64,1,4,128,0.1,64,0.0005,nse,1e-05,1.0,10,0.0,42,stratified,aridity,30,10,10,outputs/sweeps_T1/seq090_hidden064_batch064_lr0p0005,outputs/sweeps_T1/seq090_hidden064_batch064_lr0p0005/best_model.pt,completed,6.036299933839516,1.1223813555205782,2.4568882623838464,0.4127902731985682,0.6196603366308955,11468500,12048000
seq090_hidden064_batch128_lr0p001,lstm,90,1,90,64,1,4,128,0.1,128,0.001,nse,1e-05,1.0,10,0.0,42,stratified,aridity,30,10,10,outputs/sweeps_T1/seq090_hidden064_batch128_lr0p001,outputs/sweeps_T1/seq090_hidden064_batch128_lr0p001/best_model.pt,completed,6.440439006731523,1.2247051124109447,2.5378020030592463,0.3734757266744111,0.6024896871556685,13337000,10258500
seq090_hidden064_batch128_lr0p003,lstm,90,1,90,64,1,4,128,0.1,128,0.003,nse,1e-05,1.0,10,0.0,42,stratified,aridity,30,10,10,outputs/sweeps_T1/seq090_hidden064_batch128_lr0p003,outputs/sweeps_T1/seq090_hidden064_batch128_lr0p003/best_model.pt,completed,6.706843974041696,1.1948328138115276,2.5897575125948946,0.3475599190128712,0.6291985946705638,13310700,10258500
seq090_hidden064_batch128_lr0p0005,lstm,90,1,90,64,1,4,128,0.1,128,0.0005,nse,1e-05,1.0,10,0.0,42,stratified,aridity,30,10,10,outputs/sweeps_T1/seq090_hidden064_batch128_lr0p0005,outputs/sweeps_T1/seq090_hidden064_batch128_lr0p0005/best_model.pt,completed,6.174653741937989,1.0895572678343757,2.484885056081667,0.3993312498322845,0.6237525526932186,11468500,12048000
seq090_hidden128_batch026_lr0p001,lstm,90,1,90,128,1,4,128,0.1,26,0.001,nse,1e-05,1.0,10,0.0,42,stratified,aridity,30,10,10,outputs/sweeps_T1/seq090_hidden128_batch026_lr0p001,outputs/sweeps_T1/seq090_hidden128_batch026_lr0p001/best_model.pt,completed,5.171597489454984,1.0621836916291294,2.274114660577822,0.49690830770594197,0.7131645737142129,13337000,10258500
seq090_hidden128_batch026_lr0p003,lstm,90,1,90,128,1,4,128,0.1,26,0.003,nse,1e-05,1.0,10,0.0,42,stratified,aridity,30,10,10,outputs/sweeps_T1/seq090_hidden128_batch026_lr0p003,outputs/sweeps_T1/seq090_hidden128_batch026_lr0p003/best_model.pt,completed,10.325138685953712,1.4174707796895494,3.2132753828381584,-0.00442687298827793,0.37465903029325975,11468500,12048000
seq090_hidden128_batch026_lr0p0005,lstm,90,1,90,128,1,4,128,0.1,26,0.0005,nse,1e-05,1.0,10,0.0,42,stratified,aridity,30,10,10,outputs/sweeps_T1/seq090_hidden128_batch026_lr0p0005,outputs/sweeps_T1/seq090_hidden128_batch026_lr0p0005/best_model.pt,completed,5.934408721674948,1.2091266695836036,2.4360641866902744,0.4227022244790549,0.576541668241066,11468500,10258500
seq090_hidden128_batch032_lr0p001,lstm,90,1,90,128,1,4,128,0.1,32,0.001,nse,1e-05,1.0,10,0.0,42,stratified,aridity,30,10,10,outputs/sweeps_T1/seq090_hidden128_batch032_lr0p001,outputs/sweeps_T1/seq090_hidden128_batch032_lr0p001/best_model.pt,completed,8.105444679089441,1.3633573119843303,2.8470062660783593,0.21150439710095903,0.5009641358985297,11468500,12048000
seq090_hidden128_batch032_lr0p003,lstm,90,1,90,128,1,4,128,0.1,32,0.003,nse,1e-05,1.0,10,0.0,42,stratified,aridity,30,10,10,outputs/sweeps_T1/seq090_hidden128_batch032_lr0p003,outputs/sweeps_T1/seq090_hidden128_batch032_lr0p003/best_model.pt,completed,7.434245686329298,1.2618050806397318,2.726581318488282,0.2767984649054033,0.5179843659821537,13310700,12048000
seq090_hidden128_batch032_lr0p0005,lstm,90,1,90,128,1,4,128,0.1,32,0.0005,nse,1e-05,1.0,10,0.0,42,stratified,aridity,30,10,10,outputs/sweeps_T1/seq090_hidden128_batch032_lr0p0005,outputs/sweeps_T1/seq090_hidden128_batch032_lr0p0005/best_model.pt,completed,6.896795193960698,1.320966781825724,2.6261750120585448,0.3290815125094211,0.503549929622316,11468500,12374250
seq090_hidden128_batch064_lr0p001,lstm,90,1,90,128,1,4,128,0.1,64,0.001,nse,1e-05,1.0,10,0.0,42,stratified,aridity,30,10,10,outputs/sweeps_T1/seq090_hidden128_batch064_lr0p001,outputs/sweeps_T1/seq090_hidden128_batch064_lr0p001/best_model.pt,completed,5.588143721472206,1.0569137363011532,2.3639254898308883,0.456386795888451,0.7334115623094047,13337000,12048000
seq090_hidden128_batch064_lr0p003,lstm,90,1,90,128,1,4,128,0.1,64,0.003,nse,1e-05,1.0,10,0.0,42,stratified,aridity,30,10,10,outputs/sweeps_T1/seq090_hidden128_batch064_lr0p003,outputs/sweeps_T1/seq090_hidden128_batch064_lr0p003/best_model.pt,completed,6.06763848774761,1.0996775327831738,2.4632576982012275,0.4097416666216218,0.6494013664536842,13310700,12048000
seq090_hidden128_batch064_lr0p0005,lstm,90,1,90,128,1,4,128,0.1,64,0.0005,nse,1e-05,1.0,10,0.0,42,stratified,aridity,30,10,10,outputs/sweeps_T1/seq090_hidden128_batch064_lr0p0005,outputs/sweeps_T1/seq090_hidden128_batch064_lr0p0005/best_model.pt,completed,7.266773326986343,1.3188009139083114,2.6956953327455873,0.2930901335524939,0.506491308585211,13337000,12374250
seq090_hidden128_batch128_lr0p001,lstm,90,1,90,128,1,4,128,0.1,128,0.001,nse,1e-05,1.0,10,0.0,42,stratified,aridity,30,10,10,outputs/sweeps_T1/seq090_hidden128_batch128_lr0p001,outputs/sweeps_T1/seq090_hidden128_batch128_lr0p001/best_model.pt,completed,7.115361204775401,1.3195299435973884,2.6674634401947106,0.30781946640414337,0.5047226126687787,13310700,10258500
seq090_hidden128_batch128_lr0p003,lstm,90,1,90,128,1,4,128,0.1,128,0.003,nse,1e-05,1.0,10,0.0,42,stratified,aridity,30,10,10,outputs/sweeps_T1/seq090_hidden128_batch128_lr0p003,outputs/sweeps_T1/seq090_hidden128_batch128_lr0p003/best_model.pt,completed,6.934068948228246,1.3123553014990592,2.6332620356182264,0.3254555311466314,0.4928475031973808,13310700,10258500
seq090_hidden128_batch128_lr0p0005,lstm,90,1,90,128,1,4,128,0.1,128,0.0005,nse,1e-05,1.0,10,0.0,42,stratified,aridity,30,10,10,outputs/sweeps_T1/seq090_hidden128_batch128_lr0p0005,outputs/sweeps_T1/seq090_hidden128_batch128_lr0p0005/best_model.pt,completed,5.9782377520225065,1.2111410889149943,2.4450435071839736,0.41843854752157295,0.637797236702303,13310700,10258500
seq090_hidden256_batch026_lr0p001,lstm,90,1,90,256,1,4,128,0.1,26,0.001,nse,1e-05,1.0,10,0.0,42,stratified,aridity,30,10,10,outputs/sweeps_T1/seq090_hidden256_batch026_lr0p001,outputs/sweeps_T1/seq090_hidden256_batch026_lr0p001/best_model.pt,completed,6.1035829732725935,1.2131765845102784,2.47054305230097,0.40624499618501575,0.6127630442899719,14308990,10258500
seq090_hidden256_batch026_lr0p003,lstm,90,1,90,256,1,4,128,0.1,26,0.003,nse,1e-05,1.0,10,0.0,42,stratified,aridity,30,10,10,outputs/sweeps_T1/seq090_hidden256_batch026_lr0p003,outputs/sweeps_T1/seq090_hidden256_batch026_lr0p003/best_model.pt,completed,5.447293676696291,0.9848519708714604,2.3339438032429767,0.4700886525256883,0.7126218731911247,13310700,10258500
seq090_hidden256_batch026_lr0p0005,lstm,90,1,90,256,1,4,128,0.1,26,0.0005,nse,1e-05,1.0,10,0.0,42,stratified,aridity,30,10,10,outputs/sweeps_T1/seq090_hidden256_batch026_lr0p0005,outputs/sweeps_T1/seq090_hidden256_batch026_lr0p0005/best_model.pt,completed,7.69713464848911,1.2123282250923426,2.774371036557495,0.2512246933332568,0.5886032288609573,11468500,10258500
seq090_hidden256_batch032_lr0p001,lstm,90,1,90,256,1,4,128,0.1,32,0.001,nse,1e-05,1.0,10,0.0,42,stratified,aridity,30,10,10,outputs/sweeps_T1/seq090_hidden256_batch032_lr0p001,outputs/sweeps_T1/seq090_hidden256_batch032_lr0p001/best_model.pt,completed,5.110501754382885,1.0181755164216943,2.2606418899027076,0.5028516853203144,0.697502260738231,13310700,10258500
seq090_hidden256_batch032_lr0p003,lstm,90,1,90,256,1,4,128,0.1,32,0.003,nse,1e-05,1.0,10,0.0,42,stratified,aridity,30,10,10,outputs/sweeps_T1/seq090_hidden256_batch032_lr0p003,outputs/sweeps_T1/seq090_hidden256_batch032_lr0p003/best_model.pt,completed,6.224401625508449,1.0937053411045878,2.494875072124544,0.3944917883342576,0.6267277816810493,13310700,12048000
seq090_hidden256_batch032_lr0p0005,lstm,90,1,90,256,1,4,128,0.1,32,0.0005,nse,1e-05,1.0,10,0.0,42,stratified,aridity,30,10,10,outputs/sweeps_T1/seq090_hidden256_batch032_lr0p0005,outputs/sweeps_T1/seq090_hidden256_batch032_lr0p0005/best_model.pt,completed,7.096716709689351,1.3682904504848161,2.6639663492036365,0.30963319815800383,0.48997341899504676,13310700,10258500
seq090_hidden256_batch064_lr0p001,lstm,90,1,90,256,1,4,128,0.1,64,0.001,nse,1e-05,1.0,10,0.0,42,stratified,aridity,30,10,10,outputs/sweeps_T1/seq090_hidden256_batch064_lr0p001,outputs/sweeps_T1/seq090_hidden256_batch064_lr0p001/best_model.pt,completed,6.540300953886044,1.2503949039369848,2.557401210972976,0.3637611817794947,0.5749471767019341,13310700,10258500
seq090_hidden256_batch064_lr0p003,lstm,90,1,90,256,1,4,128,0.1,64,0.003,nse,1e-05,1.0,10,0.0,42,stratified,aridity,30,10,10,outputs/sweeps_T1/seq090_hidden256_batch064_lr0p003,outputs/sweeps_T1/seq090_hidden256_batch064_lr0p003/best_model.pt,completed,6.717958162278059,1.1011226488820254,2.591902421442223,0.3464787335997165,0.6409402452478845,13310700,10258500
seq090_hidden256_batch064_lr0p0005,lstm,90,1,90,256,1,4,128,0.1,64,0.0005,nse,1e-05,1.0,10,0.0,42,stratified,aridity,30,10,10,outputs/sweeps_T1/seq090_hidden256_batch064_lr0p0005,outputs/sweeps_T1/seq090_hidden256_batch064_lr0p0005/best_model.pt,completed,6.319812057423827,1.1583220002882868,2.513923637946035,0.3852102857129325,0.640464166445353,13310700,10258500
seq090_hidden256_batch128_lr0p001,lstm,90,1,90,256,1,4,128,0.1,128,0.001,nse,1e-05,1.0,10,0.0,42,stratified,aridity,30,10,10,outputs/sweeps_T1/seq090_hidden256_batch128_lr0p001,outputs/sweeps_T1/seq090_hidden256_batch128_lr0p001/best_model.pt,completed,6.609206400129476,1.245501739499083,2.570837684516367,0.3570580774428619,0.5825401522848566,11468500,12048000
seq090_hidden256_batch128_lr0p003,lstm,90,1,90,256,1,4,128,0.1,128,0.003,nse,1e-05,1.0,10,0.0,42,stratified,aridity,30,10,10,outputs/sweeps_T1/seq090_hidden256_batch128_lr0p003,outputs/sweeps_T1/seq090_hidden256_batch128_lr0p003/best_model.pt,completed,6.385761466066831,1.1629142492676436,2.527006423827773,0.37879474396443935,0.6108195795174227,11468500,12048000
seq090_hidden256_batch128_lr0p0005,lstm,90,1,90,256,1,4,128,0.1,128,0.0005,nse,1e-05,1.0,10,0.0,42,stratified,aridity,30,10,10,outputs/sweeps_T1/seq090_hidden256_batch128_lr0p0005,outputs/sweeps_T1/seq090_hidden256_batch128_lr0p0005/best_model.pt,completed,8.783655594835352,1.5602410546378236,2.963723265562315,0.14552821120663284,0.34968886915927155,11468500,12048000
seq120_hidden032_batch026_lr0p001,lstm,120,1,120,32,1,4,128,0.1,26,0.001,nse,1e-05,1.0,10,0.0,42,stratified,aridity,30,10,10,outputs/sweeps_T1/seq120_hidden032_batch026_lr0p001,outputs/sweeps_T1/seq120_hidden032_batch026_lr0p001/best_model.pt,completed,5.090277988463764,1.0915484535353523,2.2561644418046667,0.4870127864542426,0.6570178194463359,11468500,10258500
seq120_hidden032_batch026_lr0p003,lstm,120,1,120,32,1,4,128,0.1,26,0.003,nse,1e-05,1.0,10,0.0,42,stratified,aridity,30,10,10,outputs/sweeps_T1/seq120_hidden032_batch026_lr0p003,outputs/sweeps_T1/seq120_hidden032_batch026_lr0p003/best_model.pt,completed,8.219970266352586,1.4137230845178876,2.867049051961369,0.17160916320843334,0.31016926125912603,11468500,10258500
seq120_hidden032_batch026_lr0p0005,lstm,120,1,120,32,1,4,128,0.1,26,0.0005,nse,1e-05,1.0,10,0.0,42,stratified,aridity,30,10,10,outputs/sweeps_T1/seq120_hidden032_batch026_lr0p0005,outputs/sweeps_T1/seq120_hidden032_batch026_lr0p0005/best_model.pt,completed,6.830184215397424,1.4138799525669643,2.6134621128681825,0.31166879753881993,0.281576282427909,11468500,10258500
